perjure	10.30	10.95	perjure	11.70	14.13
perjury	15.74	16.41	perjury	17.20	19.01
perk	20.54	21.15	perk	21.94	26.03
perky	27.48	28.09	perky	28.82	31.11
perpetual	32.74	33.61	perpetual	34.40	37.97
persecute	39.54	40.35	persecute	41.06	41.79
persiflage	43.42	44.45	persiflage	45.26	46.79
persistence	48.48	49.47	persistence	50.28	53.59
persnickety	55.12	56.07	persnickety	56.84	59.09
pertain	60.72	61.49	pertain	62.22	63.95
pertinacious	65.52	66.55	pertinacious	67.30	70.17
peruse	71.80	72.59	peruse	73.38	75.09
perverse	76.66	77.47	perverse	78.28	80.53
pervert	82.06	82.79	pervert	83.66	86.91
pervious	88.52	89.39	pervious	90.18	92.59
pester	94.22	94.93	pester	95.76	97.57
pestilent	99.14	100.05	pestilent	100.86	102.67
pestle	104.32	104.95	pestle	105.76	107.71
petal	109.28	109.81	petal	110.64	111.33
petitioner	112.96	113.71	petitioner	114.58	115.61
petrify	117.12	117.97	petrify	118.78	120.93
pettish	122.56	123.27	pettish	124.10	126.27
petty	127.86	128.39	petty	129.10	132.51
petulance	134.08	135.03	petulance	135.78	138.57
phantom	140.08	140.83	phantom	141.56	145.81
pharisaic	147.54	148.57	pharisaic	149.46	152.17
pharmacology	153.76	154.87	pharmacology	155.60	159.03
philately	160.60	161.67	philately	162.42	163.19
philology	164.78	165.65	philology	166.42	168.75
phoenix	170.30	171.11	phoenix	171.90	174.05
phony	175.68	176.33	phony	177.10	178.99
picayunish	180.62	181.59	picayunish	182.40	184.89
pictorial	186.52	187.39	pictorial	188.18	190.67
piddle	192.36	192.87	piddle	193.66	195.21
piddling	196.76	197.45	piddling	198.24	200.83
piebald	202.48	203.27	piebald	204.04	206.71
piecemeal	208.28	209.09	piecemeal	209.90	212.43
pied	214.04	214.71	pied	215.46	216.43
pierce	218.02	218.73	pierce	219.60	221.35
pigment	222.98	223.73	pigment	224.52	227.85
pilfer	229.38	230.05	pilfer	230.82	231.59
pillage	233.32	234.03	pillage	234.84	237.81
pilot	239.46	240.15	pilot	240.90	243.13
pinch	244.76	245.41	pinch	246.22	249.81
piquant	251.48	252.17	piquant	252.98	256.23
pique	257.86	258.41	pique	259.20	261.59
pirate	263.22	263.89	pirate	264.72	268.99
pirouette	270.58	271.41	pirouette	272.28	275.03
piscatorial	276.60	277.67	piscatorial	278.54	280.67
piteous	282.20	283.01	piteous	283.78	284.77
pith	286.34	286.93	pith	287.70	289.57
pithiness	291.22	292.05	pithiness	292.82	293.69
pitiless	295.34	296.21	pitiless	297.02	300.77
pittance	302.32	303.15	pittance	304.00	308.31
pivot	309.88	310.47	pivot	311.38	314.03
placard	315.68	316.45	placard	317.28	320.35
plagiarize	321.92	322.93	plagiarize	323.74	325.55
plague	327.10	327.81	plague	328.58	331.75
plain	333.32	333.95	plain	334.76	340.61
plait	342.24	342.93	plait	343.72	345.87
plangent	347.50	348.31	plangent	349.18	351.35
plank	352.98	353.61	plank	354.42	357.89
plaster	359.46	360.25	plaster	361.02	364.36
plateau	365.94	366.75	plateau	367.60	369.91
platonic	371.58	372.41	platonic	373.24	376.95
plaudit	378.54	379.27	plaudit	380.08	382.11
plaza	383.74	384.45	plaza	385.18	386.89
plead	388.40	389.09	plead	389.88	391.69
pleat	393.18	393.81	pleat	394.66	395.21
plebeian	396.78	397.57	plebeian	398.30	403.27
pledge	404.84	405.61	pledge	406.30	408.85
plenary	410.54	411.29	plenary	412.06	417.31
plenitude	418.88	419.77	plenitude	420.56	422.15
plentitude	423.74	424.63	plentitude	425.42	426.15
pleonastic	427.84	428.87	pleonastic	429.56	430.49
plod	432.16	432.79	plod	433.58	438.01
plough	439.56	440.23	plough	440.98	442.31
ploy	443.92	444.53	ploy	445.40	446.97
plumber	448.61	449.21	plumber	449.60	452.03
plummet	453.70	454.37	plummet	455.12	457.57
plunder	459.22	459.85	plunder	460.64	462.35
pluralist	463.96	464.87	pluralist	465.74	469.69
plush	471.24	471.99	plush	472.74	473.71
poach	475.30	476.03	poach	476.86	478.75
pod	480.36	480.99	pod	481.82	483.61
podiatrist	485.24	486.31	podiatrist	487.10	488.37
podium	489.96	490.65	podium	491.44	493.53
poignancy	495.14	496.05	poignancy	496.86	498.61
poisonous	500.30	501.15	poisonous	501.88	503.71
poke	505.26	505.85	poke	506.62	507.91
polemic	509.54	510.33	polemic	511.06	512.51
polemical	514.08	514.87	polemical	515.60	518.07
poll	519.80	520.33	poll	521.14	524.01
pollster	525.64	526.47	pollster	527.26	528.71
polymath	530.42	531.31	polymath	532.06	533.11
poncho	534.68	535.47	poncho	536.28	537.87
ponder	539.64	540.25	ponder	541.00	543.29
ponderable	544.88	545.71	ponderable	546.50	547.65
pontifical	549.30	550.21	pontifical	551.06	554.01
poohed	555.60	556.23	poohed	557.04	557.99
pool	559.64	560.25	pool	560.98	564.55
portentous	566.12	567.23	portentous	567.94	568.91
posit	570.46	571.13	posit	571.90	573.35
positiveness	574.92	575.99	positiveness	576.78	578.37
poster	580.06	580.75	poster	581.62	583.41
postiche	585.04	586.05	postiche	586.84	590.91
potation	592.50	593.41	potation	594.22	597.47
potboiler	599.12	600.01	potboiler	600.82	603.19
potentate	604.84	605.65	potentate	606.50	608.33
potentiate	610.02	610.97	potentiate	611.82	613.45
pother	615.10	615.73	pother	616.52	619.37
potpourri	620.98	621.73	potpourri	622.52	624.41
pouch	626.10	626.77	pouch	627.62	631.93
pound	633.42	634.13	pound	634.98	639.85
prance	641.58	642.35	prance	643.18	644.37
prank	645.94	646.57	prank	647.32	649.07
prate	650.66	651.27	prate	652.04	653.71
preach	655.26	655.97	preach	656.72	658.39
preamble	659.90	660.65	preamble	661.46	664.45
precept	665.94	666.73	precept	667.52	670.51
precocious	672.08	673.05	precocious	673.76	674.71
predilection	676.28	677.23	predilection	677.92	679.59
preen	681.24	681.93	preen	682.72	685.65
prefigure	687.28	688.17	prefigure	688.96	690.69
prehensile	692.32	693.11	prehensile	693.92	696.81
prelude	698.48	699.27	prelude	700.12	701.69
premiere	703.40	704.05	premiere	704.86	706.23
premium	707.82	708.51	premium	709.32	711.61
preponderant	713.26	714.23	preponderant	714.96	718.37
preponderate	719.90	720.81	preponderate	721.64	723.29
prepossessing	724.94	725.89	prepossessing	726.62	727.97
preposterous	729.50	730.59	preposterous	731.40	732.27
presage	733.94	734.77	presage	735.52	736.31
presage	737.94	738.69	presage	739.46	740.15
prescience	741.76	742.61	prescience	743.40	745.11
presentation	746.70	747.67	presentation	748.44	750.01
presentiment	751.66	752.61	presentiment	753.42	754.19
preside	755.86	756.63	preside	757.40	760.61
pressing	762.24	762.95	pressing	763.68	767.57
prestige	769.14	770.09	prestige	770.96	773.97
presumption	775.52	776.37	presumption	777.12	779.53
presupposition	781.14	782.27	presupposition	783.00	784.55
pretence	786.20	787.05	pretence	787.76	789.43
pretension	790.98	791.79	pretension	792.56	795.99
pretext	797.54	798.38	pretext	799.10	799.93
prevaricate	801.47	802.52	prevaricate	803.32	805.63
preview	807.19	807.90	preview	808.60	812.05
prevision	813.84	814.61	prevision	815.20	816.89
prey	818.45	819.02	prey	820.70	823.45
prime	824.17	824.82	prime	825.67	830.58
privation	832.22	833.09	privation	833.80	835.55
privilege	837.15	837.94	privilege	838.78	840.87
probe	842.51	843.14	probe	843.92	845.63
proceeds	847.31	848.26	proceeds	849.02	851.49
procession	853.20	853.99	procession	854.70	857.11
proclaim	858.70	859.47	proclaim	860.28	864.01
procrastinate	865.74	866.99	procrastinate	867.85	869.46
procrustean	871.11	872.16	procrustean	872.87	874.26
profane	875.86	876.67	profane	877.62	879.41
proffer	881.00	881.69	proffer	882.54	888.01
profiteer	889.54	890.39	profiteer	891.30	893.61
