11.830000	12.550000	abase
14.210000	18.608538	4
19.410000	20.130000	abash
20.950000	22.790000	7
24.390000	25.010000	abate
25.810000	27.530000	9
29.170000	29.970000	abdicate
30.790000	32.310000	11
33.990000	34.830000	abhorrent
35.630000	37.530000	13
39.170000	39.910000	abject
40.710000	42.750000	15
44.410000	45.090000	abjure
45.990000	47.110000	17
48.830000	49.630000	abnegate
50.490000	51.890000	19
53.510000	54.430000	abnegation
55.230000	57.290000	21
58.930000	59.710000	abolish
60.490000	62.070000	23
63.730000	64.570000	abominate
65.430000	66.990000	25
68.610000	69.370000	abortive
70.190000	72.070000	27
73.710000	74.430000	abound
75.230000	77.950000	29
79.590000	80.470000	aboveboard
81.310000	82.470000	31
84.130000	84.830000	abrade
85.710000	87.290000	33
88.990000	89.730000	abrogate
90.510000	92.070000	35
93.710000	94.370000	abrupt
95.190000	97.810000	37
99.410000	100.310000	abscond
101.150000	102.770000	39
104.430000	105.190000	absolve
106.050000	107.690000	41
109.390000	110.430000	abstemious
111.310000	113.410000	43
115.050000	115.930000	abstention
116.810000	118.610000	45
120.250000	121.230000	abstentious
122.030000	123.050000	47
124.670000	125.570000	abstinent
126.390000	129.890000	49
131.610000	132.370000	abuse
133.170000	134.890000	51
136.550000	137.210000	abuse
138.070000	139.450000	53
141.090000	141.910000	abusive
142.770000	146.350000	55
147.990000	148.950000	acarpous
149.750000	150.890000	57
152.530000	153.330000	accessory
154.130000	155.970000	59
157.570000	158.290000	acclaim
159.090000	160.570000	61
162.190000	162.990000	acclimate
163.830000	165.950000	63
167.570000	168.250000	accolade
169.090000	170.710000	65
172.310000	173.190000	accomplished
174.030000	176.390000	67
178.050000	178.810000	accost
179.590000	180.230000	69
181.930000	182.870000	accountability
183.710000	184.510000	71
186.170000	186.790000	accrete
187.670000	191.530000	73
193.190000	193.830000	accrue
194.670000	196.270000	75
197.910000	198.790000	accumulate
199.650000	201.230000	77
202.870000	203.510000	accurate
204.370000	206.250000	79
207.910000	208.650000	acedia
209.510000	212.150000	81
213.870000	214.630000	acerbity
215.550000	217.870000	83
219.590000	220.390000	acquiesce
221.250000	223.250000	85
224.850000	225.690000	acquisitive
226.590000	228.810000	87
230.450000	230.990000	acquit
231.850000	236.886264	89
238.590000	239.210000	acrid
239.990000	241.850000	92
243.450000	244.190000	acrobat
245.050000	247.370000	94
249.010000	249.730000	acuity
250.570000	251.230000	96
252.870000	253.550000	acumen
254.490000	256.030000	98
257.710000	258.370000	adapt
259.250000	262.733821	100
