swipe	9.20	9.93	swipe	10.72	11.47
swirl	13.14	13.93	swirl	14.72	16.63
swoop	18.36	19.15	swoop	19.96	22.11
sybaritic	23.76	24.71	sybaritic	25.66	28.97
syncretize	30.60	31.63	syncretize	32.48	34.11
syndrome	35.76	36.71	syndrome	37.52	38.39
synopsis	40.12	41.11	synopsis	41.96	43.43
table	45.10	45.73	table	46.50	48.53
taboo	50.12	50.83	taboo	51.68	53.51
taciturn	55.16	56.03	taciturn	56.76	58.05
tackle	59.76	60.39	tackle	61.14	62.93
tactic	64.54	65.27	tactic	66.16	68.65
taking	70.28	70.97	taking	71.74	74.03
tally	75.68	76.29	tally	77.10	78.71
tambourine	80.38	81.23	tambourine	81.98	84.37
tame	86.02	86.71	tame	87.44	90.67
tamp	92.30	92.97	tamp	93.74	95.53
tamper	97.16	97.85	tamper	98.70	101.43
tangy	103.08	103.77	tangy	104.60	106.97
tantrum	108.62	109.39	tantrum	110.16	111.93
tarry	113.62	114.27	tarry	115.04	115.69
tart	117.26	117.89	tart	118.64	120.65
tasty	122.26	123.07	tasty	123.84	126.03
tatter	127.74	128.39	tatter	129.20	131.05
tattle	132.72	133.35	tattle	134.16	136.29
tatty	137.86	138.53	tatty	139.38	142.43
tauten	144.08	144.79	tauten	145.66	147.47
tear	149.12	149.73	tear	150.54	151.33
tease	152.98	153.77	tease	154.62	158.57
teeter	160.20	160.83	teeter	161.64	165.33
teetotal	167.10	167.97	teetotal	168.86	172.31
temerity	173.90	174.77	temerity	175.56	177.47
temper	179.04	179.67	temper	180.46	185.71
tempest	187.38	188.23	tempest	189.04	191.17
tempestuous	192.80	193.95	tempestuous	194.76	195.69
tempo	197.30	197.99	tempo	198.74	201.43
temporize	203.02	203.95	temporize	204.76	206.89
tend	208.62	209.25	tend	210.04	211.63
tensile	213.38	214.11	tensile	214.96	217.41
tenure	219.02	219.65	tenure	220.38	223.95
terminal	225.62	226.29	terminal	227.08	229.83
terminate	231.48	232.25	terminate	233.04	234.57
terminus	236.14	236.97	terminus	237.76	238.65
testify	240.30	241.17	testify	241.96	243.75
testimony	245.42	246.31	testimony	247.10	248.81
testy	250.46	251.17	testy	251.98	253.85
thaw	255.44	256.17	thaw	256.94	258.81
thermal	260.44	261.09	thermal	261.84	267.05
thespian	268.68	269.73	thespian	270.54	271.43
thrash	273.06	273.91	thrash	274.80	275.53
threadbare	277.10	278.05	threadbare	278.80	280.81
throe	282.40	283.17	throe	284.00	285.71
throng	287.42	288.15	throng	288.86	290.87
thrust	292.56	293.37	thrust	294.24	297.13
thump	298.64	299.39	thump	300.22	301.93
ticklish	303.58	304.37	ticklish	305.18	307.05
tiff	308.62	309.21	tiff	310.12	312.37
tightfisted	314.06	315.11	tightfisted	316.02	316.87
tilt	318.54	319.15	tilt	319.96	322.37
timbre	324.00	324.71	timbre	325.64	327.21
timely	328.80	329.49	timely	330.24	332.27
timeworn	333.90	334.85	timeworn	335.60	337.69
timid	339.22	339.83	timid	340.56	343.81
tinder	345.42	346.07	tinder	346.90	348.57
tinge	350.20	350.93	tinge	351.78	355.73
tinkle	357.32	357.99	tinkle	358.80	360.25
tirade	361.90	362.65	tirade	363.46	365.81
to-do	367.42	368.09	to-do	368.88	370.41
toil	372.08	372.79	toil	373.60	378.39
toll	380.06	380.69	toll	381.48	385.43
tome	387.10	387.81	tome	388.54	391.85
toothsome	393.52	394.37	toothsome	395.08	397.01
topsy-turvy	398.64	399.67	topsy-turvy	400.46	405.59
torment	407.10	407.89	torment	408.68	410.33
torrent	411.90	412.65	torrent	413.42	415.37
torrential	416.94	417.73	torrential	418.52	421.65
torrid	423.24	423.93	torrid	424.68	425.55
toss	427.28	427.99	toss	428.80	432.77
totter	434.50	435.13	totter	435.94	438.67
toy	440.30	440.93	toy	441.68	443.91
track	445.60	446.25	track	447.02	454.58
tract	456.24	456.97	tract	457.80	460.01
tractability	461.66	462.69	tractability	463.48	464.19
traduce	465.76	466.63	traduce	467.46	469.07
tragedy	470.64	471.41	tragedy	472.28	475.21
traipse	476.84	477.59	traipse	478.40	480.23
traitor	481.84	482.53	traitor	483.24	485.21
tramp	486.78	487.47	tramp	488.28	489.33
tranquility	490.98	491.87	tranquility	492.66	494.25
transfer	495.94	496.89	transfer	497.70	502.35
transfigure	504.10	505.13	transfigure	505.94	507.45
transgression	509.04	510.11	transgression	510.90	512.29
transience	514.00	514.93	transience	515.72	518.23
transpose	519.88	521.01	transpose	521.80	523.99
trapeze	525.64	526.61	trapeze	527.36	529.91
traverse	531.56	532.43	traverse	533.18	534.97
travesty	536.70	537.53	travesty	538.32	539.65
treachery	541.22	542.01	treachery	542.84	543.53
treaty	545.10	545.77	treaty	546.62	548.49
trek	550.06	550.75	trek	551.56	552.79
tremendous	554.42	555.39	tremendous	556.10	560.63
tremor	562.28	562.91	tremor	563.76	566.49
tremulous	568.08	568.99	tremulous	569.74	573.33
tribute	575.02	575.81	tribute	576.58	579.33
trifle	580.90	581.63	trifle	582.40	585.09
trim	586.64	587.31	trim	588.12	590.67
trinket	592.22	592.95	trinket	593.72	598.07
trivia	599.66	600.37	trivia	601.14	602.89
troll	604.52	605.21	troll	606.10	610.91
trounce	612.50	613.29	trounce	614.10	615.81
truant	617.46	618.17	truant	618.96	624.91
trudge	626.52	627.27	trudge	628.20	628.89
trumpery	630.64	631.43	trumpery	632.24	634.05
tumble	635.68	636.25	tumble	637.04	640.85
tumid	642.70	643.29	tumid	644.02	645.97
tumult	647.62	648.33	tumult	649.06	652.61
turgid	654.18	654.89	turgid	655.72	657.73
turncoat	659.44	660.31	turncoat	661.06	663.43
tusk	665.08	665.79	tusk	666.62	667.51
tutor	669.26	669.85	tutor	670.70	677.19
tweak	678.84	679.41	tweak	680.30	684.97
twee	686.54	687.15	twee	687.96	690.93
twinge	692.64	693.45	twinge	694.24	694.97
typhoon	696.62	697.53	typhoon	698.32	699.09
tyranny	700.64	701.29	tyranny	702.06	705.67
tyro	707.32	707.99	tyro	708.78	709.67
ugly	711.36	711.97	ugly	712.76	715.29
ulcer	716.88	717.57	ulcer	718.38	720.35
ulcerate	721.92	722.77	ulcerate	723.54	724.21
ultramundane	725.78	726.97	ultramundane	727.72	730.25
umpire	731.84	732.61	umpire	733.42	736.73
unaffected	738.32	739.25	unaffected	739.98	742.98
unanimous	744.62	745.55	unanimous	746.42	747.81
unassuming	749.32	750.27	unassuming	751.06	756.88
unbend	757.57	758.38	unbend	758.65	761.93
unbidden	763.50	764.33	unbidden	765.02	766.39
unbosom	768.06	768.95	unbosom	769.72	771.45
unconscionable	773.16	774.21	unconscionable	774.94	778.43
uncouth	780.06	781.01	uncouth	781.76	783.79
underbid	785.36	786.13	underbid	786.92	789.65
underdog	791.32	792.13	underdog	793.00	798.23
undergird	799.90	800.79	undergird	801.74	805.79
underling	807.38	808.15	underling	808.96	811.43
underlying	813.16	814.17	underlying	815.00	818.31
