9.170000	9.950000	bulge
11.330000	14.070000	3
15.710000	16.430000	bullion
17.250000	18.870000	5
20.570000	21.150000	bully
21.930000	26.242796	7
27.870000	28.370000	bumble
29.190000	32.022961	10
33.630000	34.070000	bump
34.970000	36.870000	13
38.570000	39.370000	bumptious
40.250000	42.050000	15
43.730000	44.330000	bungle
45.230000	46.270000	17
47.990000	48.550000	buoy
49.430000	52.830000	19
54.470000	55.190000	burial
56.050000	57.950000	21
59.670000	60.550000	burlesque
61.430000	65.010000	23
66.650000	67.270000	burnish
68.190000	69.630000	25
71.290000	71.990000	burrow
72.790000	76.190000	27
77.830000	78.550000	bust
79.350000	80.230000	29
81.850000	82.390000	bustle
83.190000	87.490000	31
89.110000	89.710000	butt
90.590000	95.857928	33
97.570000	98.370000	buxom
99.250000	100.590000	36
102.270000	102.930000	byline
103.790000	105.950000	38
107.650000	108.470000	cacophony
109.250000	110.470000	40
112.170000	112.950000	cadence
113.790000	116.690000	42
118.330000	118.970000	cadet
119.830000	122.570000	44
124.210000	124.930000	cadge
125.810000	127.530000	46
129.170000	129.870000	cajole
130.610000	131.570000	48
133.290000	134.130000	calibrate
134.970000	137.710000	50
139.410000	140.050000	callow
140.930000	143.670000	52
145.230000	145.930000	calorie
146.770000	148.550000	54
150.270000	151.150000	calumniate
151.990000	153.690000	56
155.310000	156.050000	cameo
156.890000	161.570000	58
163.290000	164.270000	camouflage
165.130000	166.610000	60
168.330000	169.030000	canard
169.850000	171.710000	62
173.430000	174.090000	canary
174.890000	176.950000	64
178.670000	179.510000	candidacy
180.350000	181.670000	66
183.330000	183.930000	canon
184.710000	186.210000	68
187.830000	188.630000	canonical
189.430000	191.870000	70
193.550000	194.230000	canopy
195.070000	196.610000	72
198.330000	199.210000	canorous
200.010000	202.530000	74
204.190000	204.950000	canvass
205.890000	207.790000	76
209.570000	210.230000	canyon
211.030000	211.830000	78
213.470000	214.370000	capacious
215.210000	217.270000	80
218.910000	219.510000	caper
220.370000	222.070000	82
223.710000	224.450000	caprice
225.310000	228.630000	84
230.270000	231.070000	capsule
231.950000	235.090000	86
236.730000	237.370000	caption
238.210000	238.970000	88
240.690000	241.490000	captivate
242.410000	244.010000	90
245.710000	246.790000	carbohydrate
247.650000	248.950000	92
250.630000	251.730000	cardiologist
252.510000	253.970000	94
255.610000	256.270000	careen
257.150000	259.330000	96
260.930000	261.670000	caress
262.570000	265.950000	98
267.590000	268.410000	careworn
269.250000	272.330000	100
274.050000	274.690000	cargo
275.490000	276.110000	102
277.750000	278.630000	carouse
279.430000	280.690000	104
282.370000	282.910000	carp
283.870000	286.190000	106
287.890000	288.630000	carpenter
289.470000	290.090000	108
291.690000	292.410000	carrion
293.210000	293.890000	110
295.550000	296.350000	cartoon
297.210000	297.870000	112
299.510000	300.230000	casual
301.150000	304.270000	114
305.910000	306.670000	catalog
307.490000	308.970000	116
310.610000	311.570000	catharsis
312.450000	314.090000	118
315.810000	316.610000	catholic
317.490000	320.310000	120
321.930000	322.670000	caucus
323.530000	325.230000	122
326.870000	327.450000	caudal
328.330000	330.390000	124
332.070000	332.670000	caulk
333.530000	335.410000	126
337.170000	338.090000	cauterize
339.010000	341.970000	128
343.570000	344.270000	cavalry
345.230000	347.950000	130
349.610000	350.250000	cavort
351.150000	352.870000	132
354.610000	355.270000	cede
356.190000	357.590000	134
359.250000	360.150000	celebrated
360.970000	362.830000	136
364.470000	365.230000	celebrity
366.070000	367.650000	138
369.350000	370.150000	celerity
370.970000	372.470000	140
374.130000	374.750000	cello
375.550000	376.450000	142
378.170000	378.890000	cement
379.690000	383.330000	144
385.010000	386.030000	centrifugal
387.070000	387.870000	146
389.510000	390.390000	centripetal
391.190000	392.130000	148
393.810000	394.610000	cephalic
395.430000	397.050000	150
398.730000	399.490000	ceremony
400.270000	401.650000	152
403.290000	404.270000	certification
405.050000	405.770000	154
407.410000	408.110000	cession
408.950000	410.310000	156
412.110000	412.770000	chaffing
413.670000	415.610000	158
417.330000	418.030000	chameleon
418.930000	422.450000	160
424.210000	425.010000	chandelier
425.890000	427.130000	162
428.770000	429.370000	chant
430.170000	432.530000	164
434.190000	434.950000	chaos
435.810000	436.430000	166
438.090000	438.710000	char
439.590000	442.270000	168
443.950000	445.050000	characterization
445.890000	447.450000	170
449.090000	449.790000	charade
450.610000	454.430000	172
456.110000	456.850000	charisma
457.670000	459.650000	174
461.330000	461.970000	charity
462.790000	464.610000	176
466.250000	466.870000	charm
467.750000	472.630000	178
474.270000	474.930000	chase
475.810000	479.163069	180
480.770000	481.490000	chaste
482.290000	484.030000	183
485.730000	486.370000	chasten
487.190000	488.850000	185
490.530000	491.530000	chastise
492.310000	494.110000	187
495.870000	496.990000	chauvinistic
497.910000	500.830000	189
502.570000	503.210000	checkered
504.050000	504.830000	191
506.530000	507.210000	cheeky
508.090000	510.370000	193
512.030000	512.910000	cherubic
513.710000	516.550000	195
518.310000	518.910000	chic
519.750000	521.510000	197
523.190000	524.010000	chicanery
524.890000	526.450000	199
528.090000	528.730000	chide
529.590000	531.090000	201
532.870000	533.650000	chimera
534.430000	536.670000	203
538.430000	539.090000	chipmunk
539.950000	540.890000	205
542.550000	543.050000	chipper
543.890000	545.710000	207
547.430000	547.990000	chirp
548.850000	549.690000	209
551.330000	551.910000	chisel
552.710000	554.090000	211
555.750000	556.450000	choice
557.310000	559.310000	213
560.990000	561.590000	choke
562.430000	563.930000	215
565.650000	566.370000	choleric
567.250000	568.970000	217
570.610000	571.330000	choosy
572.130000	574.610000	219
576.250000	576.870000	chortle
577.690000	581.410000	221
583.130000	583.750000	chronic
584.530000	586.430000	223
588.170000	588.710000	chuck
589.510000	593.250000	225
594.930000	595.490000	chuckle
596.290000	598.630000	227
600.350000	601.070000	churl
601.910000	603.110000	229
604.810000	605.530000	ciliate
606.410000	609.237890	231
610.870000	611.590000	cinder
612.410000	613.970000	234
615.610000	616.390000	circular
617.270000	619.230000	236
620.890000	621.770000	citation
622.630000	625.110000	238
626.790000	627.550000	civilian
628.330000	630.410000	240
632.090000	633.050000	clairvoyance
633.970000	635.370000	242
637.050000	637.870000	clairvoyant
638.690000	640.930000	244
642.630000	643.190000	clammy
643.970000	646.130000	246
647.810000	648.810000	clandestine
649.630000	651.950000	248
653.630000	654.270000	clarity
655.070000	656.570000	250
658.250000	658.970000	clash
659.770000	661.892245	252
663.510000	664.290000	clasp
665.230000	667.970000	255
669.670000	670.330000	cleft
671.210000	673.190000	257
674.950000	675.610000	clement
676.470000	678.230000	259
679.950000	680.670000	clench
681.530000	683.250000	261
684.890000	685.690000	cliche
686.490000	688.890000	263
690.570000	691.230000	clinch
692.110000	694.270000	265
696.070000	696.690000	cling
697.510000	699.690000	267
701.370000	701.950000	clot
702.830000	705.350000	269
707.130000	708.090000	cloudburst
708.870000	709.730000	271
711.450000	712.050000	cloy
712.890000	714.470000	273
716.130000	716.850000	cluster
717.630000	722.090000	275
723.810000	724.690000	coagulate
725.490000	726.530000	277
728.150000	729.170000	coagulation
729.950000	730.730000	279
732.470000	733.110000	coarsen
733.970000	734.890000	281
736.590000	737.130000	coda
737.930000	739.410000	283
741.110000	741.670000	coddle
742.490000	745.177258	285
746.750000	747.410000	coeval
748.270000	749.290000	288
751.030000	751.590000	coffer
752.470000	754.510000	290
756.190000	757.030000	cogitate
757.930000	760.030000	292
761.790000	762.590000	cohesion
763.470000	765.310000	294
767.090000	767.890000	collage
768.690000	769.650000	296
771.390000	772.150000	collapse
773.070000	776.890000	298
778.830000	779.470000	collate
780.370000	781.830000	300
783.550000	784.270000	collision
785.250000	786.890000	302
788.690000	789.390000	colloquy
790.270000	791.930000	304
793.650000	794.270000	collude
795.150000	796.630000	306
798.350000	798.850000	colt
799.710000	801.590000	308
803.310000	803.890000	coma
804.750000	805.530000	310
807.210000	808.050000	comatose
808.870000	809.670000	312
811.370000	812.090000	combat
812.970000	814.350000	314
816.170000	816.970000	comedienne
817.870000	821.010000	316
822.710000	823.270000	comely
824.110000	825.710000	318
827.430000	828.230000	comestible
829.070000	831.850000	320
833.530000	834.330000	comeuppance
835.170000	837.930000	322
839.690000	840.190000	comma
841.070000	841.730000	324
843.430000	844.270000	commemorate
845.150000	846.770000	326
848.510000	849.230000	commence
850.070000	851.750000	328
853.390000	854.270000	commencement
855.150000	857.050000	330
