divagate	8.80	9.75	divagate	10.53	12.36
diversity	14.04	14.98	diversity	15.78	17.66
divine	19.33	20.06	divine	20.91	22.44
dock	24.04	24.61	dock	25.37	27.29
dodge	28.88	29.63	dodge	30.43	32.04
doff	33.63	34.27	doff	35.15	35.86
dogmatism	37.52	38.49	dogmatism	39.24	41.22
doleful	42.80	43.68	doleful	44.47	46.26
dolorous	47.86	48.67	dolorous	49.50	51.28
domesticate	52.93	53.97	domesticate	54.68	56.30
dominant	57.95	58.67	dominant	59.46	61.55
donate	63.16	63.83	donate	64.63	66.07
doodle	67.72	68.34	doodle	69.18	71.19
dormancy	72.86	73.66	dormancy	74.48	75.77
dote	77.49	78.14	dote	78.96	80.63
double-cross	82.33	83.32	double-cross	84.14	85.80
dour	87.42	88.02	dour	88.88	91.95
douse	93.63	94.31	douse	95.17	97.85
dowdy	99.52	100.09	dowdy	100.84	102.89
downpour	104.56	105.35	downpour	106.17	107.49
draconian	109.13	110.02	draconian	110.87	112.75
draggy	114.44	115.20	draggy	116.06	118.42
drain	120.06	120.69	drain	121.56	123.43
drainage	125.10	125.88	drainage	126.68	129.84
drawl	131.41	132.05	drawl	132.92	136.62
drawn	138.30	138.96	drawn	139.75	140.72
dreary	142.32	142.97	dreary	143.82	145.70
drench	147.29	148.00	drench	148.82	149.83
drenched	151.48	152.21	drenched	153.03	153.94
drip	155.71	156.29	drip	157.12	157.81
drivel	159.50	160.11	drivel	160.95	162.88
droll	164.62	165.26	droll	166.10	168.00
drool	169.57	170.30	drool	171.15	173.04
droop	174.68	175.28	droop	176.17	178.01
drought	179.64	180.29	drought	181.15	184.11
drub	185.74	186.38	drub	187.21	188.99
dulcet	190.63	191.35	dulcet	192.22	194.06
duplicitous	195.83	196.91	duplicitous	197.77	201.25
duress	202.92	203.71	duress	204.58	205.42
dyspeptic	207.04	208.02	dyspeptic	208.87	211.36
eaglet	213.07	213.73	eaglet	214.55	215.45
earring	217.04	217.63	earring	218.57	220.16
earthshaking	221.75	222.62	earthshaking	223.43	225.66
earthy	227.35	227.92	earthy	228.78	230.76
easel	232.34	232.98	easel	233.72	235.71
ebullience	237.36	238.36	ebullience	239.11	242.30
ecstasy	243.94	244.79	ecstasy	245.54	248.44
ecstatic	250.04	250.92	ecstatic	251.71	254.25
ecumenical	255.88	256.91	ecumenical	257.68	260.10
edgy	261.67	262.21	edgy	263.07	267.23
eerie	268.86	269.42	eerie	270.19	272.16
effeminate	273.79	274.59	effeminate	275.29	277.77
effervesce	279.44	280.32	effervesce	281.26	283.49
effrontery	285.14	285.96	effrontery	286.74	288.88
effulgent	290.50	291.43	effulgent	292.30	294.19
egoism	295.93	296.75	egoism	297.57	298.63
egotist	300.43	301.30	egotist	302.04	305.06
eidetic	306.63	307.47	eidetic	308.22	311.26
ejaculate	312.96	314.10	ejaculate	314.93	318.24
elated	319.83	320.62	elated	321.46	324.07
elegy	325.72	326.35	elegy	327.12	328.71
elephantine	330.17	331.19	elephantine	331.95	333.83
elevate	335.44	336.14	elevate	336.98	338.65
elixir	340.36	341.09	elixir	341.91	344.30
elliptical	346.06	346.84	elliptical	347.59	351.24
elocution	352.92	353.84	elocution	354.55	355.54
eloquence	357.25	358.11	eloquence	358.82	360.67
emaciate	362.34	363.31	emaciate	364.06	365.10
emaciation	366.74	367.85	emaciation	368.62	371.19
emanate	372.93	373.60	emanate	374.41	376.87
emasculate	378.43	379.47	emasculate	380.28	383.12
embargo	384.60	385.40	embargo	386.24	388.45
embarrass	390.07	390.92	embarrass	391.73	394.27
embitter	395.85	396.55	embitter	397.35	399.34
embody	400.98	401.66	embody	402.46	404.45
embolden	406.14	406.90	embolden	407.74	408.35
embroil	410.02	410.79	embroil	411.63	414.21
emerald	415.91	416.63	emerald	417.45	420.16
emergency	421.89	422.84	emergency	423.74	427.79
emigrate	429.42	430.20	emigrate	430.99	432.08
emissary	433.72	434.48	emissary	435.31	437.01
emit	438.65	439.30	emit	440.08	440.78
emolument	442.47	443.30	emolument	444.04	445.56
emote	447.14	447.81	emote	448.59	450.37
empirical	452.10	452.95	empirical	453.73	455.63
empower	457.27	458.01	empower	458.78	460.58
empyreal	462.28	463.25	empyreal	464.16	465.07
enchant	466.77	467.57	enchant	468.36	470.92
encipher	472.49	473.38	encipher	474.27	475.38
enclosure	476.94	477.83	enclosure	478.68	480.23
