infantry	8.61	9.46	infantry	10.16	11.00
infatuate	12.47	13.57	infatuate	14.27	16.93
infelicitous	18.41	19.59	infelicitous	20.29	22.53
infelicity	24.01	25.03	infelicity	25.73	28.18
infernal	29.65	30.53	infernal	31.23	33.36
inflame	34.84	35.71	inflame	36.41	38.25
inflammation	39.72	40.73	inflammation	41.43	43.08
influx	44.56	45.64	influx	46.34	48.16
informed	49.64	50.61	informed	51.31	56.08
informer	57.55	58.51	informer	59.21	61.41
infraction	62.89	63.91	infraction	64.61	66.33
infringe	67.81	68.86	infringe	69.56	71.35
ingestion	72.83	73.88	ingestion	74.58	76.52
ingratiate	78.00	79.10	ingratiate	79.77	81.50
ingress	82.98	83.95	ingress	84.65	85.43
inhale	86.91	87.85	inhale	88.55	90.35
inherit	91.83	92.67	inherit	93.37	94.35
iniquity	95.83	96.63	iniquity	97.33	100.05
inkling	101.53	102.29	inkling	102.99	106.37
inmate	107.85	108.55	inmate	109.25	111.48
innuendo	112.96	113.89	innuendo	114.59	116.91
inoculate	118.38	119.45	inoculate	120.15	121.90
inroad	123.37	124.15	inroad	124.84	126.77
insame	128.24	129.17	insame	129.86	130.90
insanity	132.37	133.39	insanity	134.09	135.70
inscribe	137.18	138.27	inscribe	138.97	140.81
inscrutable	142.15	143.36	inscrutable	144.06	146.46
insignia	147.94	149.00	insignia	149.70	150.57
insolence	152.05	153.02	insolence	153.72	155.25
insolvency	156.73	157.79	insolvency	158.49	161.03
insouciance	162.51	163.68	insouciance	164.38	167.37
insouciant	168.84	169.88	insouciant	170.59	171.99
inspiration	173.47	174.64	inspiration	175.34	177.12
inspried	178.60	179.59	inspried	180.30	182.94
inspissate	184.41	185.66	inspissate	186.36	187.21
install	188.68	189.64	install	190.34	193.83
instate	195.31	196.26	instate	196.96	197.73
instill	199.21	200.12	instill	200.82	203.29
insufficient	204.82	205.95	insufficient	206.65	207.55
insuperable	209.05	210.20	insuperable	210.90	212.28
insurrection	213.77	214.80	insurrection	215.50	217.19
intangibility	218.67	220.03	intangibility	220.74	221.59
integral	223.07	224.01	integral	224.72	228.05
integrity	229.53	230.56	integrity	231.28	233.64
intensify	235.12	236.26	intensify	236.97	238.06
inter	239.56	240.30	inter	241.00	241.88
intercede	243.35	244.24	intercede	244.94	247.68
intercept	249.16	250.17	intercept	250.92	252.67
interdisciplinary	254.15	255.47	interdisciplinary	256.17	257.44
interference	258.99	260.04	interference	260.73	262.29
interjection	263.78	264.81	interjection	265.51	268.12
interlace	269.60	270.67	interlace	271.37	273.25
interlard	274.73	275.55	interlard	276.28	278.11
interlock	279.59	280.48	interlock	281.20	282.98
interloper	284.46	285.36	interloper	286.06	287.25
interlude	288.75	289.62	interlude	290.32	291.20
intermingle	292.68	293.61	intermingle	294.30	296.00
intermission	297.48	298.44	intermission	299.14	300.97
intermittent	302.44	303.41	intermittent	304.11	306.61
interpose	308.14	309.12	interpose	309.84	313.04
interrogate	314.52	315.50	interrogate	316.22	318.00
interrogative	319.48	320.62	interrogative	321.32	323.27
interrupt	324.76	325.73	interrupt	326.49	329.19
intersperse	330.67	331.72	intersperse	332.42	334.18
interstice	335.66	336.77	interstice	337.50	339.13
intertwine	340.60	341.49	intertwine	342.21	344.00
intervene	345.47	346.24	intervene	346.92	348.48
interweave	350.04	350.97	interweave	351.69	352.53
intestate	354.01	355.12	intestate	355.83	357.22
intoxicate	358.69	359.86	intoxicate	360.54	365.31
intrude	366.01	366.85	intrude	367.19	369.93
inundate	371.41	372.27	inundate	373.02	375.38
invective	376.86	377.82	invective	378.52	380.39
inveigh	381.89	382.73	inveigh	383.43	385.48
inveigle	386.96	387.79	inveigle	388.49	390.28
inventory	391.76	392.76	inventory	393.44	396.76
inveterate	398.23	399.14	inveterate	399.84	402.83
invidious	404.30	405.31	invidious	406.02	411.62
invoice	413.10	414.01	invoice	414.70	418.39
invoke	419.89	420.75	invoke	421.45	424.36
iota	425.84	426.76	iota	427.46	429.77
ire	431.25	432.03	ire	432.73	434.43
iridescence	435.91	436.98	iridescence	437.69	438.97
irk	440.47	441.12	irk	441.82	444.12
irksome	445.61	446.35	irksome	447.05	449.61
irremediable	451.09	452.17	irremediable	452.87	455.79
irritation	457.27	458.25	irritation	458.94	460.50
itinerary	461.98	463.04	itinerary	463.76	464.94
jab	466.45	467.17	jab	467.87	468.71
jabber	470.19	470.96	jabber	471.66	473.46
jagged	474.92	475.68	jagged	476.37	479.06
jamb	480.54	481.27	jamb	481.97	482.71
jamboree	484.19	485.09	jamboree	485.79	487.31
jape	488.80	489.53	jape	490.29	492.18
jar	493.69	494.48	jar	495.19	503.18
jargon	504.67	505.49	jargon	506.19	508.57
jarring	510.12	510.88	jarring	511.58	513.17
jaundice	514.69	515.58	jaundice	516.28	518.26
jaundiced	519.74	520.62	jaundiced	521.32	522.62
jaunt	524.09	524.87	jaunt	525.58	528.40
jaunty	529.87	530.69	jaunty	531.39	532.95
jealousy	534.43	535.30	jealousy	536.00	536.76
jeer	538.26	538.98	jeer	539.68	540.64
jejune	542.12	542.98	jejune	543.68	546.02
jeopardy	547.50	548.31	jeopardy	549.01	549.92
jerk	551.44	552.21	jerk	552.91	553.73
jesting	555.22	556.17	jesting	556.88	559.45
jettison	560.93	561.74	jettison	562.44	567.45
jibe	568.93	569.69	jibe	570.39	572.77
jingoism	574.29	575.38	jingoism	576.08	578.71
jockey	580.18	581.02	jockey	581.72	583.69
jocund	585.17	586.05	jocund	586.75	588.71
jog	590.19	590.99	jog	591.69	592.59
jolly	594.08	594.86	jolly	595.57	597.70
jolt	599.23	600.03	jolt	600.73	603.68
josh	605.16	605.99	josh	606.69	608.83
jostle	610.30	611.06	jostle	611.76	614.21
jot	615.70	616.45	jot	617.15	618.68
jounce	620.16	620.95	jounce	621.70	622.96
jovial	624.49	625.40	jovial	626.10	627.09
jubilation	628.56	629.67	jubilation	630.25	632.10
judicial	633.58	634.44	judicial	635.14	637.09
judiciousness	638.57	639.77	judiciousness	640.48	641.27
jug	642.75	643.54	jug	644.25	647.01
jumpy	648.49	649.35	jumpy	650.05	653.23
junction	654.71	655.59	junction	656.29	658.71
jurisdiction	660.20	661.26	jurisdiction	661.97	665.70
justification	667.19	668.49	justification	669.19	671.44
juxtapose	672.92	674.19	juxtapose	674.89	676.55
kaleidoscopic	678.04	679.37	kaleidoscopic	680.07	681.54
kangaroo	683.03	683.86	kangaroo	684.56	685.46
ken	686.16	686.83	ken	687.53	689.82
kennel	691.32	691.99	kennel	692.70	694.43
kernel	695.91	696.62	kernel	697.32	699.30
kidnap	700.77	701.64	kidnap	702.34	703.22
killjoy	704.70	705.64	killjoy	706.34	708.07
kin	709.57	710.27	kin	710.98	711.95
kindle	713.45	714.18	kindle	714.90	716.58
kipper	718.06	718.71	kipper	719.41	721.09
knack	722.57	723.31	knack	724.03	726.21
knead	727.73	728.42	knead	729.12	730.89
knit	732.42	733.06	knit	733.76	737.49
knotty	738.97	739.73	knotty	740.43	744.77
kudos	746.27	747.24	kudos	747.97	749.73
labile	751.21	752.11	labile	752.81	755.19
lace	756.67	757.44	lace	758.14	760.56
lacerate	762.04	762.99	lacerate	763.69	766.23
lachrymose	767.71	768.67	lachrymose	769.37	771.86
lackluster	773.34	774.33	lackluster	775.07	777.28
lactic	778.77	779.61	lactic	780.31	781.26
lair	782.77	783.48	lair	784.21	789.08
lambaste	790.61	791.77	lambaste	792.50	794.23
lamentable	795.71	796.63	lamentable	797.33	799.81
lampoon	801.29	802.27	lampoon	802.96	805.27
lancet	806.75	807.54	lancet	808.26	809.35
landslide	810.82	811.85	landslide	812.55	815.36
languid	816.84	817.57	languid	818.29	821.20
languish	822.68	823.64	languish	824.34	826.33
languor	827.81	828.60	languor	829.33	831.93
lank	833.41	834.08	lank	834.78	838.92
