slice	429.04	429.83	slice	430.64	432.55
slick	434.18	434.95	slick	435.76	438.91
slight	440.38	441.25	slight	442.06	449.25
slink	450.96	451.75	slink	452.56	454.27
slippage	455.94	456.89	slippage	457.70	459.25
slippery	460.94	461.75	slippery	462.58	464.37
slit	465.98	466.73	slit	467.54	469.67
sliver	471.30	472.03	sliver	472.90	475.99
slobber	477.62	478.47	slobber	479.38	483.45
slog	485.18	485.99	slog	486.78	488.59
sloppy	490.22	491.07	sloppy	491.84	493.73
slosh	495.34	496.33	slosh	497.12	499.39
slot	501.04	501.85	slot	502.64	503.61
slouch	505.20	506.13	slouch	506.90	510.85
sloven	512.50	513.31	sloven	514.16	515.77
slue	517.46	518.25	slue	519.04	519.99
slug	521.62	522.43	slug	523.24	524.89
slumber	526.56	527.41	slumber	528.20	530.21
slump	531.86	532.61	slump	533.42	535.55
slur	537.30	538.09	slur	538.88	540.67
slurp	542.32	543.05	slurp	543.92	548.92
sly	550.60	551.43	sly	552.28	554.53
smarmy	556.18	557.07	smarmy	557.84	559.25
smattering	560.90	561.93	smattering	562.70	564.37
smear	566.10	566.89	smear	567.70	571.09
smirch	572.70	573.61	smirch	574.42	576.37
smirk	577.92	578.75	smirk	579.52	581.61
smite	583.16	583.95	smite	584.68	586.21
smooth	587.86	588.83	smooth	589.56	594.91
smudge	596.48	597.37	smudge	598.14	600.51
smuggle	602.16	602.95	smuggle	603.72	605.89
smut	607.58	608.41	smut	609.22	612.21
snappish	613.84	614.89	snappish	615.66	617.05
snappy	618.62	619.45	snappy	620.22	623.53
snare	625.12	625.87	snare	626.56	628.67
snarl	630.24	631.09	snarl	631.28	637.35
snatch	639.04	639.87	snatch	640.72	642.87
sneaking	644.60	645.43	sneaking	646.18	648.55
sneer	650.16	650.93	sneer	651.74	653.37
snicker	654.86	655.63	snicker	656.42	658.05
snide	659.66	660.63	snide	661.46	663.37
snip	665.02	665.71	snip	666.50	669.25
snipe	670.90	671.69	snipe	672.42	673.11
snitch	674.74	675.57	snitch	676.42	677.91
snob	679.46	680.31	snob	681.10	682.33
snobbish	684.00	684.97	snobbish	685.78	688.89
snooze	690.56	691.45	snooze	692.34	694.45
snuggle	696.10	696.85	snuggle	697.62	699.13
soak	700.74	701.43	soak	702.24	703.89
sober	705.54	706.31	sober	707.20	710.25
sock	711.90	712.61	sock	713.34	715.19
sodden	716.86	717.65	sodden	718.46	719.55
soggy	721.16	721.97	soggy	722.74	723.69
soil	725.36	726.07	soil	726.86	728.65
solidify	730.38	731.37	solidify	732.16	735.23
solitude	736.86	737.77	solitude	738.52	739.21
somatic	740.98	741.85	somatic	742.70	744.73
somnolent	746.36	747.31	somnolent	748.10	750.27
sophism	751.94	752.87	sophism	753.62	755.55
sorcery	757.20	758.03	sorcery	758.88	760.53
soulful	762.10	763.03	soulful	763.84	766.31
sour	767.88	768.61	sour	769.46	770.19
spacious	771.82	772.85	spacious	773.66	775.79
spank	777.46	778.33	spank	779.30	781.17
spark	782.84	783.57	spark	784.30	785.97
sparring	787.64	788.59	sparring	789.32	791.09
spasmodic	792.84	793.93	spasmodic	794.68	797.07
spat	798.70	799.43	spat	800.30	802.17
spate	803.76	804.53	spate	805.28	809.33
spatter	810.90	811.77	spatter	812.50	813.85
spear	815.46	816.23	spear	817.04	819.77
specifics	821.44	822.53	specifics	823.36	825.73
speck	827.30	828.05	speck	828.88	830.43
spectacular	832.04	833.13	spectacular	833.92	836.21
spell	837.76	838.51	spell	839.30	841.11
spendthrift	842.76	843.89	spendthrift	844.78	846.15
spew	847.78	848.53	spew	849.38	851.57
spiel	853.18	853.97	spiel	854.74	856.65
spin	858.30	859.05	spin	859.82	861.95
spindly	863.68	864.47	spindly	865.28	867.33
spite	868.98	869.77	spite	870.64	872.13
splashy	873.80	874.73	splashy	875.46	879.19
spleen	880.74	881.61	spleen	882.42	883.17
