exaltation	9.53	10.56	exaltation	11.41	12.87
exceptionable	14.38	15.44	exceptionable	16.25	17.64
exceptional	19.19	20.05	exceptional	20.83	21.67
excerpt	23.38	24.12	excerpt	24.88	27.22
excitability	28.88	29.96	excitability	30.74	32.84
exclaim	34.47	35.33	exclaim	36.14	37.68
exclamation	39.32	40.37	exclamation	41.16	43.26
excogitate	44.93	46.08	excogitate	46.93	48.15
excoriate	49.77	50.84	excoriate	51.65	53.73
excrete	55.44	56.28	excrete	57.09	58.86
excruciate	60.61	61.76	excruciate	62.63	64.58
exculpate	66.18	67.17	exculpate	68.03	71.48
excursive	73.17	74.21	excursive	75.07	75.90
execrable	77.61	78.49	execrable	79.31	81.19
execrate	82.82	83.69	execrate	84.50	86.47
exhaustive	88.16	89.18	exhaustive	90.04	92.14
exhume	93.83	94.60	exhume	95.39	97.12
exigent	98.70	99.57	exigent	100.36	102.28
exiguous	104.00	105.17	exiguous	106.05	108.02
expaciate	109.63	110.71	expaciate	111.48	113.29
expatriate	114.99	116.03	expatriate	116.91	119.71
expeditious	121.30	122.40	expeditious	123.22	125.17
expel	126.76	127.42	expel	128.19	129.93
expend	131.51	132.37	expend	133.10	134.72
expenditure	136.34	137.31	expenditure	138.07	140.77
expiate	142.50	143.31	expiate	144.11	144.87
expire	146.51	147.37	expire	148.16	150.58
explicable	152.28	153.15	explicable	153.92	155.00
expostulate	156.62	157.82	expostulate	158.54	160.10
expound	161.70	162.58	expound	163.38	164.96
expropriate	166.55	167.65	expropriate	168.44	169.94
expulsion	171.51	172.46	expulsion	173.25	174.89
expunge	176.42	177.38	expunge	178.15	178.99
expurgate	180.59	181.53	expurgate	182.28	184.27
extemporize	185.89	187.08	extemporize	187.80	188.99
extenuate	190.57	191.61	extenuate	192.35	194.01
externalize	195.60	196.73	externalize	197.50	199.10
extinguish	200.70	201.73	extinguish	202.47	206.11
extirpation	207.67	208.75	extirpation	209.51	211.18
extort	212.77	213.59	extort	214.36	215.92
extradite	217.59	218.45	extradite	219.22	219.84
exstremist	221.49	222.55	exstremist	223.38	224.64
extricate	226.23	227.16	extricate	227.95	231.02
extrovert	232.70	233.62	extrovert	234.42	235.95
extrude	237.61	238.48	extrude	239.25	243.46
exuberance	245.22	246.25	exuberance	247.07	248.64
exude	250.26	251.05	exude	251.85	254.64
exult	256.28	257.03	exult	257.79	259.36
exultant	260.99	261.89	exultant	262.73	266.29
fabric	267.89	268.67	fabric	269.44	271.23
fabulous	272.82	273.90	fabulous	274.72	277.44
factitious	278.97	280.00	factitious	280.79	282.77
faculty	284.35	285.19	faculty	285.93	289.13
fad	290.77	291.47	fad	292.27	293.04
fake	294.70	295.34	fake	296.26	298.67
fallacy	300.31	301.18	fallacy	302.03	303.52
fallibility	305.23	306.13	fallibility	306.95	308.86
falsehood	310.44	311.20	falsehood	311.98	312.75
familiarity	314.37	315.38	familiarity	316.15	321.54
famine	322.29	323.00	famine	323.79	324.50
famish	326.14	326.98	famish	327.81	328.79
fancied	330.40	331.23	fancied	332.06	333.91
fang	335.52	336.24	fang	337.03	337.71
farewell	339.28	340.05	farewell	340.78	344.04
fasten	345.62	346.38	fasten	347.19	348.10
fatal	349.64	350.30	fatal	351.20	353.44
fathom	354.98	355.70	fathom	356.50	360.12
fatidic	361.74	362.64	fatidic	363.38	364.20
fatigue	365.79	366.57	fatigue	367.43	368.88
fatten	370.47	371.17	fatten	371.94	376.44
fatuity	377.97	378.82	fatuity	379.59	381.12
faze	382.75	383.57	faze	384.32	385.69
fealty	387.34	388.06	fealty	388.82	390.49
feasible	392.09	392.84	feasible	393.60	395.56
feat	397.19	397.81	feat	398.60	400.23
febrile	401.92	402.78	febrile	403.48	405.55
fecundity	407.20	408.15	fecundity	408.94	412.67
feeble	414.19	414.87	feeble	415.60	416.53
feint	418.18	418.84	feint	419.63	422.44
feisty	424.02	424.89	feisty	425.68	427.54
felicitate	429.11	430.12	felicitate	430.91	432.80
felicitous	434.41	435.48	felicitous	436.31	438.25
feline	439.83	440.60	feline	441.38	443.07
felon	444.64	445.22	felon	445.99	446.92
feral	448.42	449.05	feral	449.89	451.85
fermentation	453.40	454.45	fermentation	455.19	455.83
ferocious	457.44	458.38	ferocious	459.17	461.12
fertile	462.68	463.28	fertile	464.14	466.00
fiat	467.71	468.53	fiat	469.36	470.75
figurien	472.37	473.23	figurien	474.04	476.31
file	477.92	478.60	file	479.43	481.13
filial	482.83	483.54	filial	484.42	485.31
filibuster	487.02	487.94	filibuster	488.74	494.88
filter	496.51	497.18	filter	498.00	500.97
filth	502.55	503.17	filth	504.02	506.36
finable	507.94	508.66	finable	509.48	510.64
finagle	512.26	513.05	finagle	513.96	515.64
finale	517.24	517.92	finale	518.86	521.49
finite	523.16	523.93	finite	524.85	525.76
firearm	527.43	528.29	firearm	529.12	529.88
fiscal	531.44	532.20	fiscal	533.07	535.34
fissile	537.07	537.72	fissile	538.54	539.55
fissure	541.21	541.91	fissure	542.48	543.97
fitful	545.59	546.29	fitful	547.06	549.10
flaccid	550.70	551.47	flaccid	552.25	554.11
flagellate	555.80	556.72	flagellate	557.53	559.07
flair	560.65	561.30	flair	562.12	565.01
flak	566.55	567.27	flak	568.13	570.01
flammable	571.65	572.46	flammable	573.27	574.10
flatten	575.70	576.45	flatten	577.34	580.45
flatulent	582.08	582.93	flatulent	583.82	585.82
flay	587.43	588.14	flay	588.97	593.56
fleece	595.04	595.77	fleece	596.58	600.41
fleet	602.01	602.69	fleet	603.54	609.02
flicker	610.58	611.24	flicker	612.09	613.69
flighty	615.31	616.04	flighty	616.79	619.15
flimflam	620.72	621.74	flimflam	622.59	625.01
flinch	626.61	627.38	flinch	628.14	630.06
flit	631.66	632.35	flit	633.10	635.45
floppy	637.00	637.78	floppy	638.68	641.06
flossy	642.65	643.44	flossy	644.22	649.25
fluke	650.93	651.65	fluke	652.44	655.11
flunk	656.69	657.41	flunk	658.19	659.03
flush	660.60	661.43	flush	662.26	666.70
