9.250000	9.890000	assent
10.750000	12.170000	3
13.950000	14.590000	assert
15.390000	16.870000	5
18.570000	19.290000	assess
20.130000	23.250000	7
24.890000	25.830000	associate
26.610000	28.450000	9
30.090000	31.050000	associate
31.930000	34.590000	11
36.310000	37.010000	assoil
37.810000	40.290000	13
42.010000	42.890000	assuage
43.710000	45.330000	15
47.070000	47.950000	asterisk
48.750000	49.530000	17
51.170000	51.990000	asteroid
52.870000	53.910000	19
55.630000	56.490000	astrology
57.310000	59.390000	21
61.090000	61.910000	atheism
62.770000	64.850000	23
66.510000	67.210000	atonal
68.070000	68.790000	25
70.510000	71.190000	atone
72.030000	73.590000	27
75.250000	76.150000	atrocious
77.070000	78.790000	29
80.490000	81.230000	attach
82.030000	84.450000	31
86.410000	87.270000	attenuate
88.190000	90.890000	33
92.530000	93.210000	attire
94.030000	97.610000	35
99.270000	100.230000	augmentation
101.090000	101.770000	37
103.450000	104.170000	augury
104.970000	106.730000	39
108.410000	109.210000	august
110.090000	112.250000	41
113.870000	114.690000	austerity
115.570000	117.250000	43
118.910000	119.850000	authorization
120.670000	122.390000	45
124.050000	125.030000	autocracy
125.830000	127.070000	47
128.750000	129.470000	autocrat
130.270000	131.230000	49
132.890000	133.730000	automation
134.630000	135.710000	51
137.490000	138.430000	auxiliary
139.330000	142.030000	53
143.710000	144.250000	aver
145.050000	147.870000	55
149.510000	150.230000	aversion
151.010000	152.310000	57
153.950000	154.530000	avert
155.350000	157.570000	59
159.330000	160.290000	avocation
161.110000	162.830000	61
164.550000	165.150000	avow
166.050000	168.430000	63
170.090000	170.730000	awry
171.610000	173.330000	65
174.910000	175.510000	azure
176.330000	178.230000	67
179.890000	180.650000	backdrop
181.610000	183.590000	69
185.210000	186.010000	backset
186.870000	188.310000	71
190.010000	190.830000	backslide
191.750000	192.990000	73
194.630000	195.350000	badge
196.150000	196.790000	75
198.410000	198.970000	badger
199.770000	203.250000	77
204.970000	205.910000	badinage
206.790000	208.210000	79
209.850000	210.310000	bait
211.190000	213.830000	81
215.530000	216.430000	balderdash
217.210000	219.270000	83
220.930000	221.570000	bale
222.370000	225.850000	85
227.570000	228.150000	ballot
229.050000	229.710000	87
231.430000	232.310000	ballyhoo
233.130000	237.610000	89
239.290000	240.070000	bamboozle
240.930000	242.630000	91
244.310000	244.930000	ban
245.750000	248.230000	93
249.870000	250.370000	bar
251.170000	254.250000	95
255.870000	256.430000	bare
257.230000	258.970000	97
260.690000	261.630000	barefaced
262.470000	264.770000	99
266.390000	266.990000	bargain
267.830000	271.410000	101
272.144711	272.817815	barn
273.112299	273.911611	102
275.550000	276.290000	barrister
277.110000	279.110000	104
280.770000	281.230000	barter
282.090000	283.090000	106
284.790000	285.350000	bawl
286.150000	287.870000	108
289.530000	290.230000	bazaar
291.110000	292.750000	110
294.370000	295.030000	beacon
295.890000	297.450000	112
299.090000	299.730000	beam
300.570000	301.970000	114
303.630000	304.170000	bearing
304.970000	307.330000	116
309.090000	309.970000	beatific
310.810000	312.510000	118
314.210000	314.850000	beckon
315.730000	317.170000	120
318.830000	319.650000	bedraggled
320.470000	322.670000	122
324.390000	325.110000	befoul
325.970000	327.370000	124
328.970000	329.650000	befuddle
330.430000	334.190000	126
335.830000	336.450000	beget
337.350000	338.970000	128
340.630000	341.410000	begrudge
342.290000	344.150000	130
345.750000	346.430000	behold
347.250000	348.790000	132
350.510000	351.230000	beholden
352.090000	357.550000	134
359.143514	359.942826	behoove
360.447655	362.090000	135
363.750000	364.410000	belabor
365.250000	368.490000	137
370.190000	371.070000	belligerence
372.016645	376.530000	140
378.250000	378.770000	bellow
379.670000	381.410000	142
383.130000	383.970000	belongings
384.850000	386.630000	144
388.250000	389.050000	bemused
389.850000	391.650000	146
393.310000	393.930000	berate
394.810000	395.870000	148
397.570000	398.210000	berserk
399.050000	400.990000	150
402.610000	403.350000	beseech
404.210000	405.030000	152
406.650000	407.530000	besmirch
408.350000	408.950000	154
410.610000	411.330000	besot
412.190000	414.430000	156
416.070000	416.770000	betoken
417.550000	419.010000	158
420.650000	421.410000	bewildering
422.230000	425.150000	160
426.830000	427.410000	bicker
428.330000	430.150000	162
431.830000	432.330000	bid
433.190000	435.870000	164
437.570000	438.130000	bide
439.010000	440.610000	166
442.370000	443.250000	bifurcate
444.110000	446.030000	168
447.730000	448.210000	bigot
449.010000	451.950000	170
453.630000	454.250000	bile
455.070000	456.750000	172
458.410000	458.890000	bilk
459.730000	461.250000	174
462.970000	463.530000	bin
464.370000	465.190000	176
466.830000	467.710000	blackball
468.570000	470.570000	178
472.270000	472.850000	blade
473.730000	475.190000	180
476.850000	477.530000	blanch
478.350000	480.930000	182
482.570000	483.430000	blandishment
484.230000	485.790000	184
487.490000	488.050000	blare
488.910000	489.970000	186
491.670000	492.570000	blase
493.470004	496.610000	189
498.270000	499.090000	blasphemy
499.870000	500.590000	191
502.290000	502.890000	blather
503.710000	506.150000	193
507.850000	508.390000	bleak
509.210000	513.270000	195
514.970000	515.610000	blear
516.510000	518.430000	197
520.130000	520.690000	bleary
521.550000	525.770000	199
527.430000	528.130000	blemish
528.970000	532.650000	201
534.330000	534.930000	bliss
535.810000	540.050000	203
541.710000	542.330000	bloated
543.130000	544.890000	205
546.610000	547.430000	blockade
548.170000	548.890000	207
550.550000	551.310000	blockage
552.110000	552.850000	209
554.570000	555.210000	blooming
556.070000	558.310000	211
560.030000	560.670000	blossom
561.470000	562.770000	213
564.470000	564.970000	blunt
565.810000	568.710000	215
570.430000	571.070000	boast
571.990000	572.670000	217
574.310000	574.850000	bob
575.650000	579.890000	219
581.550000	582.150000	bode
582.970000	583.590000	221
585.230000	585.790000	boding
586.568820	592.090000	224
593.970000	594.510000	boggle
595.310000	596.890000	226
598.610000	599.290000	bogus
600.110000	601.750000	228
603.390000	604.330000	bombast
605.150000	607.310000	230
609.010000	609.730000	bondage
610.570000	612.170000	232
613.770000	614.530000	bonhomie
615.410000	617.290000	234
619.010000	619.570000	bonny
620.470000	622.250000	236
623.890000	624.330000	boo
625.110000	627.310000	238
628.950000	629.610000	boom
630.450000	632.570000	240
634.230000	634.730000	boor
635.570000	637.530000	242
639.270000	639.990000	boreal
640.850000	642.670000	244
644.250000	644.930000	boring
645.730000	647.550000	246
649.210000	649.990000	bouffant
650.810000	652.930000	248
654.550000	655.090000	bough
655.910000	656.750000	250
658.510000	659.210000	boulder
660.110000	660.670000	252
662.290000	663.090000	bouncing
663.930000	665.770000	254
667.430000	668.290000	bounteous
669.110000	670.990000	256
672.630000	673.250000	bouquet
674.130000	675.630000	258
677.250000	678.050000	bovine
678.890000	680.490000	260
682.210000	683.170000	bowdlerize
683.990000	685.690000	262
687.410000	688.030000	brace
688.870000	691.350000	264
692.970000	693.750000	bracelet
694.570000	696.210000	266
697.850000	698.570000	bracing
699.350000	700.570000	268
702.210000	702.990000	brackish
703.810000	705.590000	270
707.290000	707.970000	brag
708.770000	709.490000	272
711.210000	711.970000	braise
712.790000	713.730000	274
715.410000	715.950000	brake
716.750000	719.650000	276
721.290000	721.830000	brat
722.670000	724.230000	278
725.910000	726.630000	brattish
727.590000	730.570000	280
732.190000	732.730000	bray
733.590000	735.870000	282
737.530000	738.090000	brew
738.930000	743.770000	284
745.490000	746.090000	bribe
746.870000	747.510000	286
749.190000	749.910000	bricklayer
750.790000	751.430000	288
753.050000	753.610000	bridle
754.510000	757.370000	290
759.110000	759.730000	brisk
760.610000	764.530000	292
766.250000	766.890000	bristling
767.710000	768.550000	294
770.230000	770.770000	brittle
771.630000	773.590000	296
775.230000	776.030000	brochure
776.830000	778.910000	298
780.630000	781.330000	bromide
782.110000	786.730000	300
788.430000	789.150000	browbeat
790.030000	791.510000	302
793.170000	793.930000	browse
794.710000	798.230000	304
799.910000	800.590000	bruise
801.370000	803.010000	306
804.650000	805.150000	bruit
805.990000	806.710000	308
808.370000	809.070000	brusque
809.870000	811.690000	310
813.390000	813.890000	brutal
814.730000	817.630000	312
819.290000	819.730000	buck
820.570000	826.404497	314
828.170000	828.970000	bucolic
829.930000	831.850000	317
833.550000	834.110000	budget
834.970000	838.510000	319
840.190000	840.730000	buffer
841.550000	843.450000	321
845.150000	845.710000	buffet
846.610000	849.150000	323
850.870000	851.610000	buffoon
852.530000	854.670000	325
