9.910000	10.470000	commit
11.270000	13.510000	3
15.130000	16.090000	commonplace
16.970000	18.770000	5
20.510000	21.470000	commonsense
22.270000	23.250000	7
24.870000	25.690000	compact
26.470000	30.050000	9
31.770000	32.570000	compatible
33.410000	36.010000	11
37.650000	38.530000	compensate
39.330000	40.870000	13
42.530000	43.190000	compile
43.990000	45.590000	15
47.270000	48.230000	complaisance
49.010000	51.790000	17
53.370000	54.230000	complaisant
55.050000	57.430000	19
59.010000	59.810000	complicity
60.670000	62.250000	21
63.870000	64.670000	compress
65.470000	66.950000	23
68.550000	69.370000	compulsion
70.170000	71.730000	25
73.370000	74.170000	compulsory
74.970000	77.330000	27
79.010000	79.790000	compunction
80.590000	82.470000	29
84.050000	84.630000	con
85.470000	87.410000	31
89.070000	90.110000	concatenate
90.930000	92.470000	33
94.270000	95.090000	concave
96.050000	96.570000	35
98.230000	98.950000	conceit
99.810000	101.410000	37
103.050000	103.850000	concession
104.750000	105.350000	39
106.990000	107.910000	conciliate
108.830000	111.070000	41
112.710000	113.610000	concinnity
114.450000	116.770000	43
118.410000	119.390000	concise
120.250000	121.050000	45
122.650000	123.410000	concord
124.210000	125.610000	47
127.230000	127.870000	condemn
128.750000	130.470000	49
132.110000	133.010000	condescend
133.870000	135.510000	51
137.150000	137.870000	condign
138.750000	141.290000	53
142.910000	143.550000	condole
144.390000	145.930000	55
147.570000	148.370000	conducive
149.150000	151.730000	57
153.370000	154.330000	confederacy
155.130000	156.930000	59
158.570000	159.230000	confer
160.050000	163.370000	61
165.050000	165.850000	confess
166.730000	168.110000	63
169.750000	170.490000	confidant
171.270000	174.170000	65
175.810000	176.690000	confidential
177.550000	178.290000	67
180.030000	180.950000	confiscate
181.790000	183.590000	69
185.310000	186.030000	congeal
186.810000	188.290000	71
190.050000	190.890000	congregate
191.690000	193.330000	73
195.010000	195.770000	conjoin
196.570000	197.570000	75
199.250000	200.050000	conscience
200.930000	202.670000	77
204.370000	205.190000	conscript
206.050000	208.750000	79
210.430000	211.310000	consecrate
212.170000	214.270000	81
215.970000	216.950000	consensus
217.830000	218.710000	83
220.370000	221.150000	consent
221.950000	223.490000	85
225.130000	226.090000	consequential
226.890000	229.070000	87
230.770000	231.490000	console
232.370000	233.750000	89
235.430000	236.390000	consolidate
237.150000	239.670000	91
241.430000	242.250000	consonance
243.110000	245.610000	93
247.330000	248.110000	consonant
249.010000	250.730000	95
252.450000	253.490000	conspicuous
254.310000	256.690000	97
258.330000	259.130000	conspire
260.090000	261.870000	99
263.550000	264.510000	constellation
265.330000	267.370000	101
268.990000	269.810000	construct
270.610000	272.210000	103
273.850000	274.490000	consul
275.330000	276.010000	105
277.650000	278.370000	contain
279.250000	283.430000	107
285.130000	286.010000	contaminate
286.830000	288.290000	109
289.850000	290.590000	contend
291.390000	294.850000	111
296.490000	297.290000	contented
298.090000	299.330000	113
301.030000	301.850000	contest
302.710000	304.450000	115
306.130000	307.050000	contiguous
307.850000	309.730000	117
311.370000	312.090000	contort
312.790000	314.310000	119
315.970000	316.810000	controvert
317.630000	319.050000	121
320.770000	321.910000	contumacious
322.770000	324.710000	123
326.530000	327.390000	contumacy
328.250000	329.910000	125
331.610000	332.350000	contumely
333.370000	334.690000	127
336.310000	337.030000	conundrum
337.910000	339.490000	129
341.270000	342.230000	convalescent
343.130000	344.090000	131
345.730000	346.450000	convene
347.330000	348.810000	133
350.430000	351.310000	convergent
352.130000	352.910000	135
354.570000	355.330000	convict
356.150000	356.790000	137
358.450000	359.210000	convict
360.030000	360.650000	139
362.310000	363.050000	convoke
363.870000	365.450000	141
367.070000	367.710000	convoy
368.590000	370.070000	143
371.690000	372.430000	convulse
373.290000	375.530000	145
377.230000	377.870000	cordial
378.690000	380.730000	147
382.370000	383.230000	coronation
384.050000	384.950000	149
386.630000	387.470000	corporeal
388.390000	390.990000	151
392.630000	393.670000	correspondent
394.470000	398.370000	153
400.010000	400.650000	corrode
401.450000	403.430000	155
405.170000	405.950000	corrugate
406.750000	408.810000	157
410.510000	411.390000	corrugated
412.190000	413.210000	159
414.890000	415.590000	corrupt
416.410000	423.518624	161
425.130000	426.010000	coruscate
426.830000	427.470000	164
429.210000	430.570000	cosmopolitanism
431.370000	433.530000	166
435.250000	436.170000	cosmos
437.070000	437.710000	168
439.350000	439.990000	cosset
440.850000	442.270000	170
443.970000	444.730000	costume
445.570000	447.130000	172
448.750000	449.370000	cosy
450.190000	451.830000	174
453.470000	454.470000	coterminous
455.330000	457.970000	176
459.690000	460.570000	countrified
461.450000	463.350000	178
465.010000	465.530000	coup
466.370000	468.470000	180
470.190000	470.870000	covenant
471.690000	473.850000	182
475.530000	476.210000	covert
477.070000	478.890000	184
480.530000	481.070000	cow
481.950000	483.510000	186
485.150000	485.790000	coward
486.650000	487.590000	188
489.350000	489.970000	cower
490.790000	492.670000	190
494.290000	494.890000	coy
495.710000	498.470000	192
500.010000	500.610000	cozen
501.410000	502.970000	194
504.550000	505.190000	crab
505.990000	509.570000	196
511.210000	511.930000	crabbed
512.790000	513.570000	198
515.230000	515.830000	crack
516.650000	520.350000	200
522.050000	522.850000	crackpot
523.750000	526.390000	202
528.110000	528.810000	crafty
529.590000	531.570000	204
533.210000	533.830000	cramp
534.730000	538.170000	206
539.830000	540.470000	cranky
541.270000	543.150000	208
544.750000	545.510000	crass
546.330000	548.090000	210
549.690000	550.370000	craven
551.190000	553.090000	212
554.810000	555.590000	credence
556.370000	557.950000	214
559.630000	560.270000	credo
561.090000	561.930000	216
563.550000	564.090000	creep
564.950000	569.650000	218
571.310000	572.250000	crepuscular
573.050000	574.850000	220
576.570000	577.390000	crescendo
578.330000	580.070000	222
581.730000	582.290000	crib
583.130000	585.030000	224
586.670000	587.210000	crimp
588.090000	590.570000	226
592.210000	592.890000	cringing
593.710000	595.250000	228
596.830000	597.430000	croak
598.330000	601.170000	230
602.790000	603.630000	cronyism
604.430000	607.810000	232
609.430000	609.970000	crook
610.750000	613.090000	234
614.730000	615.390000	croon
616.330000	617.470000	236
619.090000	619.810000	crouch
620.690000	622.090000	238
623.790000	624.450000	crucial
625.310000	626.370000	240
628.030000	628.790000	crudity
629.650000	631.230000	242
632.870000	633.510000	crumb
634.410000	638.490000	244
640.150000	640.750000	crumble
641.610000	643.190000	246
644.890000	645.690000	crusade
646.550000	651.130000	248
652.790000	653.270000	cub
654.110000	657.350000	250
658.990000	659.510000	cuddle
660.310000	661.770000	252
663.490000	664.110000	cue
664.970000	666.450000	254
668.090000	668.570000	cull
669.370000	672.590000	256
674.230000	675.130000	culmination
676.010000	677.590000	258
679.230000	679.910000	culprit
680.770000	681.410000	260
682.245339	682.843650	cult
683.100069	686.710000	261
688.350000	689.130000	cultivate
689.950000	691.390000	263
693.110000	693.950000	cultivated
694.750000	697.810000	265
699.450000	700.070000	cumber
700.950000	702.330000	267
704.010000	704.570000	cunning
705.410000	712.250000	269
713.890000	714.850000	cupidity
715.590000	716.290000	271
718.010000	718.890000	curator
719.770000	720.490000	273
722.110000	722.590000	curdle
723.390000	725.370000	275
726.990000	727.670000	curfew
728.510000	729.230000	277
730.950000	731.670000	cutlery
732.550000	733.190000	279
734.870000	735.670000	cyclone
736.610000	738.570000	281
740.210000	740.830000	cynic
741.690000	745.190000	283
746.990000	747.730000	cynosure
748.630000	749.870000	285
751.550000	752.110000	dabble
753.050000	755.030000	287
756.750000	757.470000	daft
758.350000	760.310000	289
761.890000	762.590000	dainty
763.390000	769.983355	291
771.630000	772.510000	dalliance
773.390000	775.610000	295
777.330000	777.950000	dally
778.770000	780.630000	297
782.290000	782.850000	damn
783.650000	786.330000	299
787.990000	788.610000	damp
789.410000	792.250000	301
793.890000	794.610000	dangle
795.410000	798.390000	303
800.010000	800.670000	dank
801.490000	803.350000	305
804.990000	805.670000	dapper
806.550000	809.570000	307
811.150000	811.850000	daredevil
812.690000	817.210000	309
818.770000	819.510000	dash
820.390000	827.810000	311
829.590000	830.230000	daub
831.110000	832.970000	313
834.610000	835.190000	dawdle
836.050000	838.190000	315
839.830000	840.630000	daze
841.510000	846.097045	317
847.750000	848.390000	deaden
849.190000	850.750000	320
852.410000	853.170000	deadlock
854.070000	856.130000	322
857.850000	858.470000	debar
859.370000	860.110000	324
861.790000	862.510000	debark
863.450000	867.849919	326
