assent	9.20	9.91	assent	10.70	12.19
assert	13.90	14.61	assert	15.34	16.89
assess	18.52	19.31	assess	20.08	23.27
associate	24.84	25.85	associate	26.56	28.47
associate	30.04	31.07	associate	31.88	34.61
assoil	36.26	37.03	assoil	37.76	40.31
assuage	41.96	42.91	assuage	43.66	45.35
asterisk	47.02	47.97	asterisk	48.70	49.55
asteroid	51.12	52.01	asteroid	52.82	53.93
astrology	55.58	56.51	astrology	57.26	59.41
atheism	61.04	61.93	atheism	62.72	64.87
atonal	66.46	67.23	atonal	68.02	68.81
atone	70.46	71.21	atone	71.98	73.61
atrocious	75.20	76.17	atrocious	77.02	78.81
attach	80.44	81.25	attach	81.98	84.47
attenuate	86.36	87.29	attenuate	88.14	90.91
attire	92.48	93.23	attire	93.98	97.63
augmentation	99.22	100.25	augmentation	101.04	101.79
augury	103.40	104.19	augury	104.92	106.75
august	108.36	109.23	august	110.04	112.27
austerity	113.82	114.71	austerity	115.52	117.27
authorization	118.86	119.87	authorization	120.62	122.41
autocracy	124.00	125.05	autocracy	125.78	127.09
autocrat	128.70	129.49	autocrat	130.22	131.25
automation	132.84	133.75	automation	134.58	135.73
auxiliary	137.44	138.45	auxiliary	139.28	142.05
aver	143.66	144.27	aver	145.00	147.89
aversion	149.46	150.25	aversion	150.96	152.33
avert	153.90	154.55	avert	155.30	157.59
avocation	159.28	160.31	avocation	161.06	162.85
avow	164.50	165.17	avow	166.00	168.45
awry	170.04	170.75	awry	171.56	173.35
azure	174.86	175.53	azure	176.28	178.25
backdrop	179.84	180.67	backdrop	181.56	183.61
backset	185.16	186.03	backset	186.82	188.33
backslide	189.96	190.85	backslide	191.70	193.01
badge	194.58	195.37	badge	196.10	196.81
badger	198.36	198.99	badger	199.72	203.27
badinage	204.92	205.93	badinage	206.74	208.23
bait	209.80	210.33	bait	211.14	213.85
balderdash	215.48	216.45	balderdash	217.16	219.29
bale	220.88	221.59	bale	222.32	225.87
ballot	227.52	228.17	ballot	229.00	229.73
ballyhoo	231.38	232.33	ballyhoo	233.08	237.63
bamboozle	239.24	240.09	bamboozle	240.88	242.65
ban	244.26	244.95	ban	245.70	248.25
bar	249.82	250.39	bar	251.12	254.27
bare	255.82	256.45	bare	257.18	258.99
barefaced	260.64	261.65	barefaced	262.42	264.79
bargain	266.34	267.01	bargain	267.78	271.43
barn	272.09	272.84	barn	273.06	273.93
barrister	275.50	276.31	barrister	277.06	279.13
barter	280.72	281.25	barter	282.04	283.11
bawl	284.74	285.37	bawl	286.10	287.89
bazaar	289.48	290.25	bazaar	291.06	292.77
beacon	294.32	295.05	beacon	295.84	297.47
beam	299.04	299.75	beam	300.52	301.99
bearing	303.58	304.19	bearing	304.92	307.35
beatific	309.04	309.99	beatific	310.76	312.53
beckon	314.16	314.87	beckon	315.68	317.19
bedraggled	318.78	319.67	bedraggled	320.42	322.69
befoul	324.34	325.13	befoul	325.92	327.39
befuddle	328.92	329.67	befuddle	330.38	334.21
beget	335.78	336.47	beget	337.30	338.99
begrudge	340.58	341.43	begrudge	342.24	344.17
behold	345.70	346.45	behold	347.20	348.81
beholden	350.46	351.25	beholden	352.04	357.57
behoove	359.09	359.96	behoove	360.40	362.11
belabor	363.70	364.43	belabor	365.20	368.51
belligerence	370.14	371.09	belligerence	371.97	376.55
bellow	378.20	378.79	bellow	379.62	381.43
belongings	383.08	383.99	belongings	384.80	386.65
bemused	388.20	389.07	bemused	389.80	391.67
berate	393.26	393.95	berate	394.76	395.89
berserk	397.52	398.23	berserk	399.00	401.01
beseech	402.56	403.37	beseech	404.16	405.05
besmirch	406.60	407.55	besmirch	408.30	408.97
besot	410.56	411.35	besot	412.14	414.45
betoken	416.02	416.79	betoken	417.50	419.03
bewildering	420.60	421.43	bewildering	422.18	425.17
bicker	426.78	427.43	bicker	428.28	430.17
bid	431.78	432.35	bid	433.14	435.89
bide	437.52	438.15	bide	438.96	440.63
bifurcate	442.32	443.27	bifurcate	444.06	446.05
bigot	447.68	448.23	bigot	448.96	451.97
bile	453.58	454.27	bile	455.02	456.77
bilk	458.36	458.91	bilk	459.68	461.27
bin	462.92	463.55	bin	464.32	465.21
blackball	466.78	467.73	blackball	468.52	470.59
blade	472.22	472.87	blade	473.68	475.21
blanch	476.80	477.55	blanch	478.30	480.95
blandishment	482.52	483.45	blandishment	484.18	485.81
blare	487.44	488.07	blare	488.86	489.99
blase	491.62	492.59	blase	493.42	496.63
