obsolete	9.64	10.53	obsolete	11.36	13.39
obstinate	14.98	15.85	obstinate	16.60	18.47
obstreperous	20.10	21.27	obstreperous	22.04	24.35
obstruction	26.00	26.97	obstruction	27.72	29.23
obtrude	30.92	31.75	obtrude	32.42	34.11
obtuse	35.82	36.69	obtuse	37.44	39.13
obverse	40.82	41.75	obverse	42.64	43.29
occlude	44.94	45.69	occlude	46.50	47.61
occult	49.22	49.93	occult	50.70	52.67
ocular	54.22	54.95	ocular	55.68	57.63
ode	59.12	59.79	ode	60.50	62.21
odium	63.82	64.49	odium	65.32	66.79
odometer	68.36	69.17	odometer	69.96	70.91
odoriferous	72.56	73.67	odoriferous	74.50	75.63
offbeat	77.32	78.15	offbeat	78.98	81.35
offend	83.04	83.77	offend	84.54	86.01
offensive	87.68	88.57	offensive	89.42	91.85
offish	93.50	94.27	offish	95.08	95.99
offset	97.60	98.41	offset	99.20	100.95
ogle	102.56	103.19	ogle	103.90	106.27
ointment	107.98	108.75	ointment	109.62	111.17
oleaginous	112.86	113.95	oleaginous	114.74	118.69
olfactory	120.24	121.23	olfactory	121.98	122.93
omelet	124.52	125.23	omelet	126.10	127.19
omnipresent	128.94	130.07	omnipresent	130.80	132.03
omniscient	133.66	134.61	omniscient	135.38	137.81
omnivorous	139.46	140.47	omnivorous	141.22	143.69
onset	145.38	146.21	onset	147.02	150.41
onslaught	152.06	153.01	onslaught	153.74	155.37
onus	157.02	157.73	onus	158.52	160.09
ooze	161.72	162.45	ooze	163.16	166.83
opalescence	168.52	169.57	opalescence	170.30	171.33
opaque	173.08	173.87	opaque	174.62	176.81
opine	178.44	179.31	opine	180.06	181.85
oppose	183.56	184.45	oppose	185.18	185.89
oppress	187.46	188.31	oppress	189.06	190.69
opulence	192.32	193.25	opulence	194.00	195.61
oracle	197.26	197.89	oracle	198.62	200.91
oracular	202.56	203.51	oracular	204.20	207.39
oratory	209.04	209.83	oratory	210.64	211.59
orchard	213.24	213.89	orchard	214.68	215.47
ordain	217.10	217.89	ordain	218.76	221.07
ordinance	222.72	223.51	ordinance	224.26	225.75
orient	227.44	228.17	orient	228.86	233.39
ornate	235.08	235.79	ornate	236.56	239.15
ornery	240.88	241.53	ornery	242.28	244.53
orotund	246.10	246.91	orotund	247.62	249.83
orthodox	251.46	252.35	orthodox	253.08	254.01
oscillate	255.70	256.53	oscillate	257.28	258.73
osmosis	260.38	261.45	osmosis	262.24	264.61
osseous	266.32	267.19	osseous	267.94	269.73
ostensible	271.40	272.39	ostensible	273.24	274.43
ostracism	276.02	277.05	ostracism	277.74	279.35
other-directed	281.00	282.09	other-directed	282.82	284.19
otiose	286.12	287.19	otiose	287.96	290.01
outfox	291.64	292.69	outfox	293.50	295.13
outlandish	296.72	297.73	outlandish	298.54	299.39
outlet	301.06	301.81	outlet	302.66	303.53
outmaneuver	305.18	306.13	outmaneuver	307.02	308.57
outset	310.26	311.09	outset	311.86	313.61
outshine	315.26	316.19	outshine	317.02	320.01
outwit	321.64	322.43	outwit	323.16	324.77
oven	326.44	327.01	oven	327.80	330.25
overbearing	331.96	332.91	overbearing	333.74	335.73
overflow	337.40	338.31	overflow	339.16	340.83
overhaul	342.42	343.27	overhaul	344.00	346.13
overreach	347.78	348.73	overreach	349.48	350.73
overriding	352.38	353.35	overriding	354.06	356.13
oversee	357.78	358.65	oversee	359.38	360.09
oversight	361.74	362.67	oversight	363.42	366.07
overthrow	367.72	368.65	overthrow	369.46	371.17
overture	372.80	373.53	overture	374.24	376.39
overweening	377.96	378.95	overweening	379.72	382.19
oxidize	383.82	384.83	oxidize	385.68	387.31
pacify	388.98	389.85	pacify	390.72	392.67
pact	394.34	394.99	pact	395.78	397.69
pagan	399.34	400.01	pagan	400.78	405.50
painstaking	406.27	407.32	painstaking	407.64	409.03
palate	410.66	411.31	palate	412.06	414.77
palatial	416.42	417.15	palatial	418.00	420.25
palaver	421.86	422.59	palaver	423.40	425.13
palette	426.78	427.39	palette	428.28	430.93
pall	432.50	433.07	pall	433.84	436.63
palliate	438.26	438.99	palliate	439.80	441.59
palliative	443.18	444.09	palliative	444.90	448.41
pallid	450.06	450.73	pallid	451.50	453.93
palpitate	455.60	456.47	palpitate	457.20	458.45
pamper	460.12	460.75	pamper	461.58	463.87
pan	465.52	466.13	pan	466.98	468.15
pandemonium	469.76	470.73	pandemonium	471.48	473.29
pander	474.92	475.57	pander	476.32	478.09
pane	479.72	480.37	pane	481.10	482.39
pang	483.92	484.57	pang	485.36	486.47
panic	488.06	488.73	panic	489.52	492.61
panorama	494.26	495.11	panorama	495.86	497.65
panoramic	499.30	500.25	panoramic	501.10	504.17
parallelism	505.74	506.73	parallelism	507.46	509.19
paralyze	510.90	511.79	paralyze	512.62	514.79
parch	516.44	517.07	parch	517.86	519.67
pare	521.36	521.93	pare	522.66	527.57
parity	529.22	529.91	parity	530.72	532.47
parley	534.10	534.73	parley	535.44	537.23
parlous	538.90	539.69	parlous	540.48	542.51
parochial	544.16	544.95	parochial	545.74	549.17
parry	550.82	551.43	parry	552.26	553.95
particularize	555.52	556.73	particularize	557.46	559.41
partition	561.04	561.85	partition	562.68	564.41
parturition	566.02	566.99	parturition	567.82	569.63
passe	571.32	572.15	passe	573.00	575.47
passive	577.16	577.93	passive	578.88	581.25
pastiche	582.92	583.95	pastiche	584.74	586.97
pastoral	588.54	589.41	pastoral	590.10	592.61
pastry	594.30	595.05	pastry	595.86	597.57
patch	599.22	599.91	patch	600.70	602.53
patent	604.22	604.97	patent	605.84	608.75
pathetic	610.40	611.19	pathetic	611.96	614.71
pathology	616.36	617.31	pathology	618.10	619.05
patriot	620.64	621.43	patriot	622.22	624.71
patriotism	626.36	627.33	patriotism	628.08	630.35
pauper	631.90	632.53	pauper	633.34	635.05
pavid	636.66	637.31	pavid	638.14	640.09
pawn	641.68	642.37	pawn	643.16	647.06
peachy	648.62	649.33	peachy	650.14	652.19
