harshly	9.67	10.42	harshly	11.12	13.01
hash	14.49	15.24	hash	15.94	18.76
hasten	20.23	21.01	hasten	21.71	24.48
hasty	25.95	26.86	hasty	27.56	28.91
hauteur	30.38	31.23	hauteur	31.93	32.65
havoc	34.12	34.97	havoc	35.67	37.57
hawk	39.04	39.59	hawk	40.28	42.10
hazy	43.55	44.26	hazy	44.96	47.07
headlong	48.52	49.27	headlong	49.97	52.32
headway	53.77	54.46	headway	55.16	56.90
heady	58.35	58.99	heady	59.69	61.68
heal	63.13	63.72	heal	64.42	65.26
harken	66.71	67.48	harken	68.18	69.10
hearsay	70.55	71.42	hearsay	72.12	74.38
heartrending	75.82	76.83	heartrending	77.53	79.05
heave	80.50	81.27	heave	81.97	83.04
heckle	84.49	85.12	heckle	85.82	87.40
hectic	88.95	89.70	hectic	90.40	93.39
hector	94.90	95.64	hector	96.33	97.95
hedge	99.47	100.24	hedge	100.94	103.99
herbivorous	105.54	106.56	herbivorous	107.26	108.33
heresy	109.84	110.85	heresy	111.55	112.88
hermetic	114.39	115.20	hermetic	115.89	119.35
hew	120.86	121.53	hew	122.23	123.96
hidebound	125.46	126.34	hidebound	127.02	129.44
hie	130.94	131.57	hie	132.27	134.22
hieroglyphic	135.74	136.87	hieroglyphic	137.57	138.92
highbrow	140.42	141.17	highbrow	141.87	144.74
hike	146.22	146.86	hike	147.56	151.22
hilarious	152.70	153.74	hilarious	154.44	157.20
hinder	158.67	159.26	hinder	159.95	161.48
hinge	162.94	163.73	hinge	164.45	166.19
hoarse	167.67	168.54	hoarse	169.24	171.61
hoary	173.09	173.77	hoary	174.47	176.65
hoax	178.12	178.88	hoax	179.59	182.75
hobble	184.23	184.89	hobble	185.62	187.57
hoe	189.05	189.71	hoe	190.41	191.24
hoist	192.72	193.62	hoist	194.32	197.24
homage	198.72	199.54	homage	200.26	202.06
homely	203.54	204.18	homely	204.92	207.18
hone	208.66	209.42	hone	210.12	212.05
hoodoo	213.52	214.22	hoodoo	214.92	217.46
hoodwink	218.95	219.78	hoodwink	220.48	222.28
hoop	223.75	224.39	hoop	225.13	226.85
horizontal	228.28	229.32	horizontal	230.01	231.09
horn	232.56	233.21	horn	233.90	235.49
horrendous	236.97	238.00	horrendous	238.70	241.67
hortative	243.15	244.12	hortative	244.82	246.89
horticulture	248.36	249.39	horticulture	250.14	251.32
howler	252.80	253.49	howler	254.21	258.64
hubris	260.16	261.14	hubris	261.85	263.84
hue	265.37	266.12	hue	266.82	269.56
huffish	271.04	271.84	huffish	272.54	275.64
huffy	277.12	277.79	huffy	278.48	280.52
hull	281.99	282.63	hull	283.33	286.97
humid	288.45	289.16	humid	289.88	290.93
humor	292.41	293.16	humor	293.86	295.53
hunker	297.01	297.69	hunker	298.40	300.82
hurdle	302.32	302.98	hurdle	303.68	306.25
hurtle	307.72	308.36	hurtle	309.09	314.73
husband	316.21	316.99	husband	317.69	319.28
husbandry	320.76	321.74	husbandry	322.44	323.19
hush	324.67	325.42	hush	326.16	329.49
hymn	331.01	331.68	hymn	331.91	332.88
hype	334.40	335.06	hype	335.81	337.92
hyperactivity	339.43	340.70	hyperactivity	341.41	344.06
hypocrite	345.53	346.37	hypocrite	347.08	349.20
icicle	350.77	351.48	icicle	352.22	354.10
icon	355.58	356.31	icon	357.01	358.91
iconoclast	360.39	361.71	iconoclast	362.41	365.55
idiom	367.03	367.72	idiom	368.42	374.72
idle	376.20	376.91	idle	377.63	383.02
idolatrize	384.50	385.76	idolatrize	386.46	389.20
idolize	390.68	391.54	idolize	392.25	397.31
ignite	398.81	399.66	ignite	400.36	403.32
ignorant	404.80	405.62	ignorant	406.32	408.19
ilk	409.67	410.28	ilk	410.98	412.55
illiberal	414.04	414.90	illiberal	415.60	418.39
illuminate	419.88	420.80	illuminate	421.49	424.57
illuminati	426.05	427.13	illuminati	427.83	429.84
illusive	431.32	432.26	illusive	432.96	435.40
illustrate	436.89	437.81	illustrate	438.55	442.95
illustrious	444.43	445.54	illustrious	446.24	448.26
imbecile	449.74	450.58	imbecile	451.27	454.88
imbibe	456.36	457.17	imbibe	457.87	459.34
imbroglio	460.82	461.88	imbroglio	462.45	466.05
immanent	467.52	468.27	immanent	468.98	474.50
immemorial	475.99	476.93	immemorial	477.63	479.84
immensity	481.31	482.15	immensity	482.86	486.65
immerse	488.13	488.99	immerse	489.69	492.09
immolate	493.63	494.49	immolate	495.19	497.05
immortal	498.53	499.26	immortal	499.96	502.31
immune	503.81	504.60	immune	505.31	508.51
immunity	510.03	510.96	immunity	511.67	513.65
immunize	515.14	516.07	immunize	516.82	517.90
immure	519.38	520.11	immure	520.81	521.62
impact	523.10	523.97	impact	524.71	526.39
impale	527.86	528.78	impale	529.49	531.39
impalpable	532.86	533.99	impalpable	534.71	537.64
impasse	539.13	540.04	impasse	540.74	542.39
impeach	543.90	544.80	impeach	545.50	548.36
impel	549.86	550.62	impel	551.32	553.27
impend	554.78	555.71	impend	556.43	558.59
impenitent	560.14	561.16	impenitent	561.88	563.36
imperil	564.84	565.76	imperil	566.47	568.91
impermeability	570.39	571.71	impermeability	572.43	573.84
impertinence	575.31	576.48	impertinence	577.18	578.92
impetus	580.40	581.31	impetus	582.01	584.03
impinge	585.51	586.55	impinge	587.30	589.15
implant	590.63	591.54	implant	592.27	595.26
implicate	596.74	597.66	implicate	598.36	600.26
implicit	601.74	602.66	implicit	603.36	605.33
implode	606.80	607.73	implode	608.43	610.40
implore	611.91	612.72	implore	613.45	615.44
importune	616.91	617.97	importune	618.67	621.80
impose	623.22	624.25	impose	624.95	626.96
impoverish	628.44	629.53	impoverish	630.24	631.56
imprecation	633.07	634.08	imprecation	634.79	635.67
impregnable	637.15	638.24	impregnable	638.99	642.39
imprint	643.87	644.76	imprint	645.48	647.39
impuissance	648.87	650.09	impuissance	650.78	652.69
imputation	654.17	655.22	imputation	655.91	657.82
inadvertence	659.32	660.44	inadvertence	661.16	664.24
inadvertently	665.72	666.89	inadvertently	667.61	669.89
inanimate	671.37	672.22	inanimate	672.96	674.05
inappreciable	675.53	676.59	inappreciable	677.37	678.64
incarcerate	680.12	681.17	incarcerate	681.87	685.53
incertitude	687.04	688.19	incertitude	688.89	691.88
inch	693.37	694.09	inch	694.80	697.20
inchoate	698.69	699.69	inchoate	700.41	704.91
incinerate	706.44	707.53	incinerate	708.22	709.96
incision	711.44	712.37	incision	713.06	714.87
incite	716.34	717.28	incite	717.99	719.64
inclement	721.12	722.10	inclement	722.80	724.76
incogitant	726.28	727.44	incogitant	728.16	731.17
incongruent	732.65	733.81	incongruent	734.51	738.22
inconstancy	739.71	740.94	inconstancy	741.57	743.00
incorrigibility	744.51	745.87	incorrigibility	746.57	747.80
increment	749.27	750.18	increment	750.93	751.79
incriminate	753.28	754.37	incriminate	755.08	757.24
incubation	758.72	759.71	incubation	760.40	762.59
incubus	764.07	765.03	incubus	765.80	768.23
inculcate	769.75	770.82	inculcate	771.55	774.59
inculpate	776.07	777.04	inculpate	777.72	779.61
incur	781.09	781.84	incur	782.54	783.54
indelible	785.01	785.96	indelible	786.66	789.51
indemnify	791.01	792.08	indemnify	792.79	794.49
indifferent	795.98	796.94	indifferent	797.66	800.42
indignant	801.89	802.87	indignant	803.57	806.02
indignity	807.53	808.51	indignity	809.25	812.72
induce	814.20	815.11	induce	815.81	817.51
induct	819.01	819.80	induct	820.49	822.95
induction	824.43	825.39	induction	826.09	827.86
industrious	829.36	830.54	industrious	831.24	833.43
inebriate	834.92	835.97	inebriate	836.69	840.54
ineffable	842.02	842.85	ineffable	843.55	847.96
inelasticity	849.44	850.87	inelasticity	851.57	854.13
ineluctable	855.61	856.58	ineluctable	857.27	858.64
inexpedient	860.12	861.28	inexpedient	861.98	864.35
inexpiable	865.83	866.92	inexpiable	867.62	868.95
