mend	9.84	10.49	mend	11.22	12.77
mendacious	14.46	15.47	mendacious	16.26	20.49
mendacity	22.14	23.15	mendacity	23.94	24.93
mendicant	26.56	27.45	mendicant	28.14	30.07
menthol	31.64	32.41	menthol	33.18	34.11
mentor	35.74	36.45	mentor	37.26	37.97
merit	39.58	40.25	merit	41.02	43.69
merited	45.24	46.09	merited	46.92	49.37
mesmerism	50.96	51.97	mesmerism	52.90	55.69
mete	57.38	57.99	mete	58.74	62.17
metrical	63.74	64.53	metrical	65.30	67.37
mettle	69.02	69.61	mettle	70.38	71.93
microbe	73.58	74.37	microbe	75.18	76.05
mien	77.64	78.23	mien	78.96	80.55
miff	82.22	82.85	miff	83.58	84.73
mighty	86.38	87.09	mighty	87.86	91.09
militia	92.72	93.43	militia	94.24	94.99
milk	96.60	97.21	milk	98.08	98.89
mince	100.54	101.35	mince	102.14	105.77
mingle	107.34	108.05	mingle	108.88	109.65
minnow	111.24	111.93	minnow	112.74	114.43
mint	116.08	116.73	mint	117.52	119.39
minuet	120.98	121.85	minuet	122.62	123.73
minutes	125.36	126.13	minutes	126.94	127.89
minutia	129.54	130.33	minutia	131.06	133.51
mirage	135.14	135.95	mirage	136.68	139.83
mirth	141.46	142.15	mirth	142.90	144.47
miscellany	146.12	146.93	miscellany	147.68	148.57
miscreant	150.20	151.07	miscreant	151.80	153.35
miserly	154.92	155.77	miserly	156.50	157.39
misgiving	159.12	159.97	misgiving	160.72	161.31
misperceive	162.96	164.09	misperceive	164.84	165.63
misrepresentation	167.28	168.67	misrepresentation	169.46	171.69
misshapen	173.26	174.17	misshapen	174.92	177.99
missive	179.68	180.41	missive	181.16	182.99
mistral	184.50	185.29	mistral	186.10	188.59
mnemonics	190.30	191.17	mnemonics	191.98	194.11
moan	195.76	196.45	moan	197.20	198.87
moat	200.54	201.17	moat	201.90	204.05
mobile	205.68	206.37	mobile	207.14	208.39
mobility	210.04	210.85	mobility	211.64	214.41
mock	215.94	216.63	mock	217.44	219.21
mode	220.88	221.59	mode	222.40	227.65
modicum	229.28	230.09	modicum	230.82	231.63
